Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
9100,2,2,2,25,0,400,7002,0,400,6562,0,160,5095,0,120,4348,0,200,3108,0,200,3165,0
13100,2,2,2,38,0,401,10286,0,404,10303,0,402,10241,0,401,9810,0,360,9578,0,360,9681,0
900,2,2,2,22,-2,285,376,-2,0,285,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
800,2,1,2,23,2,0,738,2,69,714,0,36,749,0,80,680,0,72,749,0,0,808,1
3500,2,1,2,30,0,134,3534,0,78,3610,0,80,3501,0,400,3573,0,188,789,-1,3296,188,0
6300,1,2,2,30,0,249,6287,0,200,5446,0,200,3856,0,120,2351,0,2400,2429,0,200,4606,0
5900,2,1,2,35,0,176,3843,0,160,3931,0,80,3528,0,80,1927,0,76,1977,0,68,2021,0
13700,2,1,2,26,0,844,6887,0,218,7206,0,200,6651,0,234,6225,0,109,5826,0,2000,4131,0
1900,1,3,2,24,0,73,1838,0,56,1837,0,19,1381,0,17,944,0,5,870,0,1021,256,0
3900,2,2,2,37,0,80,964,0,806,420,-1,20,806,0,0,282,0,45,0,-1,76,45,0
1200,1,3,2,21,2,81,1166,0,57,1217,0,0,1204,0,4,1035,0,0,1028,0,0,0,1
2000,1,2,2,26,1,0,2110,2,0,2056,2,0,0,-2,0,0,-2,0,0,-2,0,0,0
1300,2,2,2,26,-1,60,179,2,0,230,2,40,220,0,60,250,0,40,306,0,32,341,0
3300,2,2,2,24,0,329,3240,0,140,3436,0,140,3482,0,781,3560,0,132,3741,0,63,3212,1
2100,1,2,2,31,1,100,1952,2,0,2008,2,72,1964,0,80,1902,0,80,1953,0,80,1837,1
6700,1,1,2,94,6,2886,3745,12,30,437,1,2179,4545,4,667,5314,4,2636,3768,11,3107,6632,1
4900,2,1,2,31,0,221,6811,0,228,6315,0,233,6432,0,220,6407,0,221,6247,0,240,6354,0
7100,1,1,2,30,1,4000,0,-1,0,4000,-1,305,0,-1,0,305,-1,243,0,-1,0,243,0
3300,2,2,2,23,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
8300,2,3,2,35,1,0,0,-2,124,0,-1,162,124,-1,23,162,-1,38,23,-1,78,38,1
7100,2,1,2,43,2,544,5212,2,240,5608,2,120,5699,2,340,5667,2,212,5852,2,12,5965,1
4800,1,1,2,31,2,200,1029,0,120,1198,0,0,1298,2,120,1265,0,120,1365,0,160,1462,1
6500,2,2,2,32,0,49,112,0,46,153,0,80,190,0,80,264,0,0,344,0,31,283,1
5500,1,1,2,29,-1,16,196,-1,0,16,-1,33,0,-1,0,33,-1,0,0,-2,0,0,0
3300,1,2,2,30,2,100,2680,2,140,2712,2,120,2784,2,112,2835,2,112,2876,2,0,2936,1
4700,2,1,2,30,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,0
700,1,3,2,22,1,0,759,2,67,735,0,40,738,0,40,754,0,84,782,0,0,847,0
7100,2,1,2,27,0,120,804,0,160,883,0,160,468,0,120,596,0,0,287,0,22,0,0
7100,2,1,2,27,-1,175,38,-1,387,175,-1,130,387,-1,558,114,-1,120,494,0,736,365,0
1100,2,2,2,24,0,52,422,0,80,467,0,44,539,2,40,562,0,108,580,0,20,678,1
700,1,3,2,36,0,53,755,0,52,771,0,26,759,0,27,733,0,27,749,0,27,739,0
3100,2,2,2,25,0,180,3240,0,79,2527,0,120,2334,0,200,2254,0,84,2237,0,128,2277,0
6400,1,3,2,28,0,335,11010,0,375,11236,0,0,10897,0,0,0,-2,0,0,-2,0,0,0
20100,2,1,2,46,0,419,15220,0,482,11820,0,6402,8252,0,1842,14181,0,2127,14320,0,603,15797,0
2100,2,2,2,23,1,0,0,-2,2056,0,-1,453,2056,-1,40,453,0,40,486,0,61,518,0
3900,1,2,2,28,-2,0,0,-2,0,0,-2,0,0,-2,2,0,-1,12,2,-1,148,8,0
2000,2,1,2,22,3,80,340,2,48,408,2,0,437,2,40,418,0,40,451,0,40,484,1
7200,2,2,2,34,-1,90,14,-1,243,90,-1,62,243,-1,0,62,-1,0,0,-2,0,0,1
11300,2,1,2,33,-1,0,8,2,0,8,2,62,-5,-1,0,40,2,39,21,-1,24,39,0
2000,2,1,2,27,1,0,1112,3,40,1083,2,120,1093,2,0,1182,2,120,1158,2,0,1252,1
6100,2,1,2,35,-2,1080,976,-2,1309,1074,-2,1339,1308,-2,1112,1338,-2,90,1112,-2,6779,90,0
2100,2,3,2,52,0,71,1066,0,69,1076,0,44,1099,0,45,1099,0,48,1106,0,40,1114,1
1900,1,1,2,24,2,0,99,2,80,-15,-1,40,59,0,12,91,0,12,96,0,80,99,1
11300,1,1,2,31,-2,54,159,-2,150,54,-2,561,149,-2,513,558,-2,54,236,-2,211,54,0
9700,1,4,2,27,0,280,8777,0,403,6077,0,324,6373,0,281,5948,0,2680,5383,0,281,7825,0
16000,2,1,2,29,0,281,2993,0,0,3119,2,128,2822,0,110,2875,0,120,2885,0,232,2918,1
2100,2,2,2,28,0,54,1938,0,62,1797,0,25,801,0,31,753,0,64,723,0,24,705,0
12700,2,1,2,52,-1,29,80,-1,99,29,-1,494,98,-1,0,494,0,9,438,0,137,384,0
3500,2,2,2,23,1,120,3542,2,140,3156,0,120,3032,0,120,2534,0,120,2612,0,200,2690,1
8700,1,3,2,31,1,40,-5,-1,120,19,-1,80,115,0,80,179,0,0,243,0,80,-11,0
2800,2,2,2,20,0,100,2660,0,120,2701,0,104,2762,0,71,2797,0,72,2023,0,72,1979,1
3600,2,4,2,26,-1,200,56,-1,40,200,-1,0,40,-1,0,0,-2,0,0,-2,0,0,1
6100,1,1,2,30,-1,487,77,-1,328,487,0,0,615,0,326,273,0,0,407,0,0,0,0
700,2,2,2,27,0,52,679,0,60,707,0,50,756,0,18,788,0,6,796,0,3,139,0
6400,1,2,2,35,0,201,5611,0,200,5335,0,166,5185,0,180,4656,0,180,4561,0,160,4470,0
5200,2,2,2,26,2,0,47,2,2,0,-1,41,2,0,0,42,0,0,-8,-2,0,-8,1
14500,2,1,2,29,-1,422,35,-1,80,422,-1,108,78,-1,80,106,-1,165,70,-1,165,165,0
12700,1,1,2,30,1,7,-241,-2,1,-365,-2,0,-1845,-2,8,-2025,-2,0,-2120,-2,1,-3785,1
8000,2,1,2,32,0,200,5946,0,340,5304,0,140,5447,0,120,5098,0,1000,4993,0,2800,3681,0
900,1,3,2,37,0,140,745,0,0,860,2,0,826,2,0,0,-2,0,0,-2,0,0,0
400,1,2,2,25,0,60,441,0,61,494,0,0,544,2,29,375,0,8,195,0,4,200,1
13300,2,2,2,28,0,377,10233,0,360,10353,0,367,10194,0,384,10329,0,380,10242,0,376,10274,0
12100,1,3,2,62,-1,47,43,-1,40,47,-1,55,40,-1,64,55,-1,54,64,-1,57,54,0
1100,1,2,2,25,0,196,1080,0,80,988,0,84,1001,0,0,1056,2,100,1034,0,74,1111,0
3600,2,1,2,22,0,95,2782,0,160,2584,0,120,2509,0,80,2309,0,139,1759,0,600,1457,0
2100,2,2,2,30,0,84,2001,0,80,1934,0,84,1971,0,56,2017,0,64,1492,0,64,1532,0
5900,2,2,2,31,0,120,2471,0,240,2526,0,0,2725,2,321,2657,2,0,2932,2,228,2881,0
1900,2,1,2,28,2,75,1972,0,77,2003,0,59,2029,0,160,1740,0,80,1775,0,400,1652,0
7300,2,1,2,26,-1,60,187,0,60,231,0,120,273,0,0,375,2,20,350,0,20,352,0
6100,2,3,2,30,-2,275,69,-1,10,92,-1,27,10,-1,139,27,-1,216,139,-1,48,216,0
2100,2,1,2,43,0,60,400,0,80,442,0,200,502,0,31,680,0,48,700,0,30,730,0
2000,2,2,2,28,0,320,799,0,132,1091,0,200,793,0,260,961,0,400,1097,0,800,1168,0
2100,1,2,2,43,3,160,1035,2,0,1165,3,144,1135,2,0,1248,4,0,1206,3,0,1175,1
12900,2,1,2,25,1,80,1730,2,60,1701,2,80,1655,2,60,1628,2,60,1584,2,0,1547,1
6100,1,2,2,21,-1,127,3312,0,95,3301,0,63,3080,0,51,1814,0,63,1454,0,24,1460,0
9200,1,5,2,41,2,200,4789,2,0,4836,2,148,4473,0,159,3720,0,116,3685,0,42,2463,0
16800,2,3,2,37,0,120,2549,0,88,2488,0,68,2245,0,72,1965,0,68,1903,0,60,1833,0
10500,1,1,2,31,-1,57,93,-1,29,57,-1,20,29,-1,212,20,-1,0,212,0,31,84,0
700,1,2,2,25,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
6700,2,2,2,28,2,260,6943,0,284,6859,0,244,6872,0,240,6665,0,224,6761,0,308,6581,1
3500,1,2,2,24,0,42,116,-1,97,42,-1,0,97,0,42,42,-1,3343,42,-1,124,3343,0
8300,2,2,2,32,0,80,798,0,80,865,0,60,930,0,80,974,0,72,1032,0,60,1087,0
6700,2,1,2,26,0,72,886,0,42,929,0,8,756,0,6,308,0,6,191,0,4,141,0
1200,1,2,2,34,0,66,764,0,44,698,0,0,507,0,4,367,0,314,237,0,0,310,0
10000,1,1,2,44,0,200,3949,0,240,4085,0,180,4257,0,160,4307,0,240,4391,0,180,4558,0
12800,1,1,2,33,-1,92,30,-1,88,92,-1,158,88,-1,222,157,-1,126,222,-1,122,126,0
5500,1,5,2,26,0,212,5441,0,254,5478,0,116,5331,0,118,3287,0,160,3330,0,143,3415,0
8000,2,1,2,41,1,84,0,-1,39,84,-1,6,29,-1,0,6,2,99,6,-1,215,99,0
5900,2,1,2,30,-2,115,80,-1,669,115,-1,344,669,-1,32,343,-2,46,32,-2,1655,46,0
6100,2,2,2,25,0,80,368,0,195,174,-1,0,195,-1,0,0,-2,90,0,-1,0,90,0
6500,1,1,2,39,-1,0,57,-1,29,0,-1,29,29,-1,29,29,-1,35,29,-1,29,35,0
18100,2,1,2,56,1,0,-9,-2,0,-96,-2,256,-96,-1,1202,160,-1,400,1202,-1,0,400,0
6000,1,1,2,33,0,195,4600,0,204,4753,0,240,4854,0,126,4987,0,132,5009,0,133,3956,0
1900,2,1,2,24,0,80,1814,0,202,1789,0,321,1600,0,121,1520,0,200,1276,0,1977,806,0
1300,2,2,2,27,0,56,716,0,61,760,0,25,805,0,32,809,0,29,832,0,40,794,1
3200,2,2,2,60,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
2700,2,2,2,20,0,240,1255,0,45,1257,2,52,1238,0,120,991,0,100,1038,0,48,1083,0
9900,1,1,2,30,1,201,0,-1,0,201,2,0,98,2,0,0,-2,123,0,-1,0,123,0
2400,2,1,2,30,0,80,2367,0,92,1573,0,68,1533,0,400,1146,0,48,1256,0,800,399,0
14300,1,1,2,41,-1,0,20,3,0,20,2,527,20,-1,111,525,-1,0,366,2,572,110,1
4400,1,2,2,27,2,120,1538,0,72,1537,0,80,1482,0,24,1533,0,40,516,0,200,542,0
2000,2,5,2,22,0,80,48,0,160,127,0,80,283,0,80,309,0,40,378,0,80,395,0
10700,2,1,2,37,-1,153,138,-1,392,153,-1,421,392,-1,262,421,-1,20,262,-1,38,20,0
2100,1,2,2,30,0,76,2049,0,92,2029,0,60,2038,0,60,1996,0,36,1294,0,36,846,0
8100,2,1,2,29,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
1900,1,2,2,24,0,0,754,0,465,15,-1,110,460,-1,280,110,-1,481,280,-1,75,481,0
1900,2,1,2,28,3,0,1985,3,112,1941,2,0,2010,3,120,1964,2,32,2042,2,120,2037,1
12000,2,1,2,36,-1,14,4,-1,36,14,-1,36,36,-1,36,36,-1,30,36,-1,72,30,0
4800,2,2,2,27,1,0,0,-2,95,0,-1,0,95,-1,0,0,-2,0,0,-2,0,0,1
1900,1,2,2,26,2,152,791,2,0,867,2,80,743,0,60,797,0,40,783,0,80,740,1
2900,2,2,2,26,0,120,2647,0,80,2702,0,96,1002,0,80,1073,0,580,564,0,120,1128,1
4800,1,2,2,33,3,0,4549,3,0,4421,2,0,4145,2,0,-1,-2,0,-1,-2,0,-1,0
10400,1,2,2,30,1,0,143,-2,0,0,-2,78,0,-2,40,77,-1,0,40,-1,0,0,0
1900,2,2,2,38,-1,175,623,-1,0,175,-1,0,0,-2,0,0,-2,0,0,-2,0,0,0
900,2,2,2,46,1,0,665,2,139,643,2,40,768,2,29,788,0,44,770,0,44,1556,1
18000,2,1,2,32,-1,160,1225,-1,268,148,-1,200,268,-1,168,98,-1,175,168,-1,2844,175,0
4000,2,2,2,24,-1,0,16,-1,79,0,-1,286,79,-1,16,219,-1,32,16,-1,33,32,0
5700,2,1,2,26,-1,560,433,0,154,578,0,200,304,-1,144,200,-1,220,136,-1,160,150,0
14300,2,1,2,41,1,405,0,-1,31,405,-1,112,16,-1,16,112,-1,16,16,-1,16,16,1
5100,2,3,2,46,0,200,5280,0,200,5287,0,184,5317,0,200,5275,0,185,5228,0,206,5167,0
4700,2,1,2,30,0,203,2006,0,112,1790,0,0,1329,0,0,-53,-2,65,-26,-1,0,38,0
8100,2,1,2,29,0,121,1545,0,237,1641,0,140,1837,0,80,1946,0,80,1989,0,441,2036,0
10300,2,1,2,25,-1,0,6,2,485,3,-1,0,485,0,0,385,0,122,348,0,279,470,1
4100,2,2,2,29,2,80,3209,2,200,3215,2,124,3325,2,124,3358,2,0,3423,2,256,3362,0
1100,2,3,2,22,0,137,1051,0,52,1158,2,0,1179,2,48,1148,0,56,1172,0,27,1203,0
2000,1,2,2,22,0,60,209,0,51,259,0,20,299,0,20,308,0,18,317,0,18,330,0
10100,2,1,2,31,2,320,9730,0,360,9544,0,320,7944,0,640,8131,0,80,8635,2,248,8573,1
5700,1,1,2,28,0,174,129,-1,220,173,-1,81,219,0,60,180,-1,1,60,-1,3596,-2047,0
9700,2,2,2,28,0,2561,1415,-1,66,2561,0,68,2055,0,23,1018,0,84,775,0,5789,516,0
6300,2,1,2,33,-1,132,210,-1,46,132,-1,22,46,-1,83,22,-1,18,83,-1,33,18,0
14300,2,1,2,46,2,917,11656,2,280,11877,3,0,11358,2,340,10650,0,206,10328,0,4240,4562,1
5700,2,2,2,26,2,240,4737,2,224,4839,2,200,4926,2,192,4985,2,192,5035,2,188,5139,1
9100,2,2,2,30,0,192,1180,0,281,193,0,320,305,0,0,368,0,241,102,-1,122,241,0
1100,2,1,2,26,0,120,792,0,0,818,2,28,792,0,60,809,0,0,857,2,13,770,0
2000,1,1,2,28,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
12500,2,3,2,35,-1,235,251,-1,37,233,-1,68,36,-1,225,68,-1,66,224,-1,180,66,0
5100,2,2,2,22,-2,0,39,-2,176,-1,-2,0,176,-2,0,0,-2,44,0,-2,168,44,1
7100,2,2,2,27,0,131,3554,0,257,3589,0,547,3747,0,153,4131,0,322,4180,0,140,4393,1
8800,1,1,2,27,0,0,1387,0,87,0,-1,2208,70,-1,2006,2207,-1,404,1999,-1,0,314,0
6500,1,1,2,30,0,240,6317,0,1016,5786,0,1200,6160,0,200,6056,0,200,4629,0,180,4545,0
9500,2,1,2,28,-1,13,54,-1,13,13,-1,13,13,-1,19,13,-1,13,19,-1,157,13,0
2700,2,1,2,27,0,68,1602,0,164,1631,0,64,1768,2,0,1791,2,144,1751,2,80,1866,0
14300,2,2,2,30,-2,107,120,-2,120,107,-2,0,107,-2,0,0,-2,140,0,-1,100,140,0
5900,2,1,2,26,-1,0,1522,-1,744,0,-1,0,744,0,61,736,-1,0,61,0,0,61,0
4800,2,1,2,27,0,160,4182,0,400,4213,0,160,4479,0,200,4506,0,168,4573,0,180,4604,0
7300,1,3,2,26,0,243,5189,0,141,5348,0,200,5350,0,200,3202,0,200,2787,0,201,1328,0
6100,1,1,2,26,0,120,2277,0,120,2335,0,80,2393,0,0,2405,0,0,1064,0,0,0,0
3200,2,2,2,26,0,132,3081,0,232,2872,0,0,3030,2,108,2705,0,120,2763,0,108,2831,0
15300,1,1,2,32,0,523,15514,0,520,13999,0,1040,27586,0,804,13378,0,440,13199,0,440,11697,0
1900,1,1,2,25,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
4300,2,1,2,26,0,240,4475,0,200,4463,2,202,4431,0,80,4419,0,120,1948,0,200,1882,0
2000,1,2,2,33,0,86,1934,0,46,1989,0,20,1989,0,20,704,0,20,670,0,40,423,0
19900,1,1,2,37,1,93,-18,-1,49,47,-1,258,49,-1,103,258,-1,59,103,-1,464,29,0
1500,2,1,2,28,1,18,0,-1,0,18,-1,0,0,-2,10,0,-1,0,10,-1,0,0,0
6400,1,2,2,31,0,176,5201,0,142,4312,0,3200,2877,0,180,4737,0,192,4736,0,180,4817,0
4500,2,3,2,27,0,214,4239,0,160,4336,0,184,4367,0,160,4478,0,178,4344,0,164,4450,0
10300,2,2,2,29,0,120,1017,0,121,762,0,477,771,-1,4579,477,-1,80,4579,0,100,980,0
6400,2,2,2,39,0,280,5321,0,252,5013,0,200,4882,0,120,4472,0,104,3682,0,160,3581,0
7100,2,1,2,33,-1,317,445,-1,728,315,-1,0,659,0,899,528,-1,1397,2953,-1,215,1397,0
5900,1,1,2,29,-2,280,183,-2,33,277,-2,260,33,-2,206,259,-2,313,206,-2,285,312,0
3300,2,1,2,30,2,0,1654,2,152,1616,2,0,1729,2,136,1689,2,0,1797,2,153,1763,1
1300,1,1,2,28,0,72,953,0,56,998,0,160,1024,0,0,1170,2,105,1147,0,20,1062,0
900,2,3,2,30,1,23,-15,-1,0,8,3,0,8,2,0,8,2,1,-1,-2,152,-96,0
500,1,4,2,81,12,19,213,4,4,14,0,179,401,10,50,454,12,73,347,-1,187,296,0
3200,1,1,2,27,1,80,1601,2,0,1644,2,64,1605,0,120,1632,0,80,1720,0,42,1714,0
9700,1,2,2,27,-1,0,16,-1,31,0,-1,31,16,-1,0,31,-1,0,0,-2,0,0,0
7200,2,1,2,42,0,100,307,0,0,400,2,47,320,0,5,358,0,4,252,0,10,186,1
18900,1,2,2,31,-1,443,777,-1,608,440,-1,1093,607,-1,1208,1093,0,1,1241,0,660,768,0
1900,2,2,2,27,-1,15,21,-1,0,15,-1,0,-6,-2,131,-27,-1,0,82,3,0,48,0
7100,2,1,2,36,0,99,977,0,112,899,0,84,872,0,0,804,0,80,665,0,0,625,0
7900,2,1,2,30,0,168,3595,0,200,3703,0,362,3843,0,0,4140,2,168,4038,0,160,4135,0
1900,1,1,2,25,-1,173,9,-1,74,173,-1,0,74,-1,71,0,-1,103,71,-1,86,103,0
11200,2,1,2,34,-1,1149,260,-1,377,1149,-1,139,377,-1,139,139,-1,409,139,-1,485,409,0
19300,1,1,2,34,1,0,-36,-2,0,-36,-2,0,-36,-2,0,-36,-2,0,-36,-2,0,-36,0
6000,1,1,2,39,-2,0,5,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
4100,1,1,2,29,2,80,1329,2,0,1375,2,63,1342,0,116,1370,0,60,1463,2,64,1494,1
6900,2,2,2,45,0,115,95,-1,16,115,-1,24,16,-1,1220,24,-1,172,1220,-1,0,172,1
800,2,2,2,47,2,80,548,0,63,606,0,51,647,0,64,676,0,0,728,2,26,711,1
8400,1,2,2,33,2,0,8013,2,272,7821,0,196,7065,0,180,5125,2,188,5220,0,196,5154,1
5300,2,2,2,27,2,80,115,2,40,178,2,0,193,2,40,169,2,0,207,2,60,167,1
12000,2,2,2,30,1,4280,78,-1,200,4220,0,180,3919,0,120,3774,0,120,3529,0,120,3150,0
900,1,1,2,37,2,108,588,2,40,673,2,40,690,2,0,707,2,60,690,0,60,732,1
3100,2,2,2,24,0,114,3228,0,116,3178,0,113,3227,0,112,3187,0,115,3143,0,124,3193,0
700,1,5,2,27,-1,47,31,-1,0,47,-1,16,0,-1,40,16,-1,80,0,-2,80,-80,0
20500,2,1,2,31,0,1600,3133,0,804,3977,0,200,4307,0,200,4151,0,1015,3491,0,2600,1470,0
12500,2,2,2,25,0,120,1624,0,80,1717,0,80,1768,0,80,1819,0,80,1870,0,40,1916,0
900,2,2,2,34,0,60,456,0,120,496,0,0,607,2,40,585,0,80,1231,0,40,685,0
11500,1,1,2,36,0,810,907,0,418,1039,-1,4732,416,-1,112,4730,0,534,4471,-1,588,532,0
12100,2,2,2,37,0,40,1957,0,14,903,-1,204,12,-1,0,204,0,121,204,-1,2,121,0
8000,1,1,2,28,-2,606,-75,-1,4002,368,0,12,4134,0,401,3113,0,1,1051,2,32,129,0
8500,2,1,2,30,-1,10,107,-1,151,10,-1,219,151,-1,2781,219,-1,400,2781,0,160,3048,0
7200,2,2,2,26,-2,47,87,-2,0,47,-2,101,0,-2,0,101,-2,0,0,-2,0,0,0
3300,1,3,2,42,2,120,3052,2,210,3099,0,1,3153,0,737,503,-1,958,735,-1,1138,951,0
13300,1,2,2,28,0,80,2130,0,160,1488,0,80,1622,0,202,1679,0,87,1869,0,80,1620,0
7900,2,3,2,29,0,320,7429,0,256,6669,0,269,6407,0,185,6459,0,2003,4169,0,218,6069,0
900,1,3,2,47,0,83,671,0,0,739,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
1300,2,3,2,25,2,0,1056,3,0,1028,2,60,1000,0,60,1003,0,60,1046,0,42,1089,0
8000,2,2,2,30,1,0,0,-2,0,0,-2,60,0,-1,0,60,-1,0,0,-2,0,0,0
4500,2,4,2,23,0,120,3350,0,116,3097,0,116,3162,0,120,3225,0,140,3293,0,160,3378,0
5500,2,1,2,25,-1,441,85,-1,392,441,-1,40,391,0,73,257,-1,285,73,-1,85,285,0
13900,2,1,2,28,-2,24,38,-2,29,24,-2,11,29,-2,36,11,-2,51,36,-2,49,51,0
3500,1,1,2,31,0,84,1672,0,100,1717,0,80,1776,0,160,1814,0,0,1938,2,80,1901,0
5900,2,2,2,28,-1,13,13,-1,13,13,-1,13,13,-1,26,13,-1,0,26,0,13,13,0
1300,2,2,2,29,3,0,1163,2,76,1132,2,104,1189,2,0,1167,2,60,1123,0,68,1097,1
3100,2,1,2,23,3,124,1801,2,112,1883,2,0,1953,2,160,1910,2,80,2038,2,80,2079,1
6300,1,1,2,30,-1,20,20,-1,20,20,-1,677,20,-1,321,677,0,280,757,0,20,771,0
3100,2,2,2,39,0,132,3149,0,132,3035,0,80,2744,0,88,2185,0,84,2239,0,76,2156,0
2400,1,2,2,23,-1,33,33,-1,274,33,-1,40,274,0,5,184,0,30,155,-1,402,30,0
7100,2,2,2,43,2,100,2017,2,80,2073,2,80,2095,2,88,2117,2,84,2165,2,88,2207,1
9600,2,1,2,38,0,114,13532,0,120,3194,0,121,3263,0,121,3329,0,126,3395,0,160,3467,0
10700,2,1,2,24,0,257,8367,0,238,8072,0,275,7440,0,150,6952,0,156,6377,0,168,5568,0
6100,2,3,2,32,-2,2794,75,-1,111,2794,-1,38,111,-1,0,38,-1,78,0,-1,36,78,0
1100,2,3,2,30,-1,320,219,-1,119,293,-1,103,119,-1,0,103,-1,0,0,-2,0,0,0
8700,1,1,2,40,3,300,7366,2,284,7484,0,288,7587,0,600,7742,0,140,8206,2,180,8219,1
3300,2,3,2,26,0,128,2873,0,140,2808,0,120,2876,0,100,2791,0,100,2839,0,100,2898,0
900,1,3,2,25,0,60,370,0,59,418,0,24,458,0,40,462,0,40,489,0,40,515,1
1200,2,1,2,24,0,58,1057,0,64,1097,0,60,1143,0,40,1169,0,40,1138,0,48,1091,0
3500,2,1,2,44,2,140,3534,0,140,3439,0,120,3452,0,120,2704,0,120,2781,0,112,2729,1
1900,1,2,2,24,-1,0,16,-1,0,-110,-2,0,-146,-2,0,-146,-2,0,-146,-2,0,-146,0
1300,1,2,2,27,2,0,42,2,0,42,3,0,42,3,0,42,3,0,42,3,0,42,1
1200,2,2,2,24,0,60,451,0,61,492,0,50,533,0,72,561,0,0,624,2,28,608,0
5900,1,2,2,24,0,169,2774,0,3698,1698,-1,201,3689,0,172,2816,0,281,2801,0,122,578,0
3200,1,1,2,41,0,80,1967,0,80,2015,0,84,2061,0,80,2111,0,100,2151,0,100,2216,1
7100,2,1,2,28,-1,0,82,-1,14,0,-1,25,14,-1,534,25,-1,15,534,-1,19,15,0
900,2,2,2,25,0,60,762,0,56,808,0,200,724,0,40,777,0,80,779,0,200,700,0
1100,1,2,2,40,0,240,1191,0,91,1096,2,31,1157,2,105,1157,2,41,1213,2,24,1213,0
2100,1,2,2,22,0,241,1388,0,120,1542,0,41,1443,0,41,1318,0,81,1174,0,1,943,0
2100,2,2,2,45,0,80,994,0,80,1042,0,81,1069,0,80,836,0,40,769,0,32,781,0
4500,2,3,2,31,0,48,162,0,99,108,-1,108,99,-1,100,100,-1,0,100,-1,0,0,0
4700,2,1,2,34,1,0,3111,2,160,3039,0,120,3124,0,124,3168,0,140,3235,0,255,3314,0
5900,2,2,2,26,1,0,0,-2,0,0,-2,0,0,-2,80,0,-1,80,80,-1,80,80,0
7100,1,1,2,37,-1,1824,1981,-1,0,1824,-1,9835,0,-1,200,9835,0,202,10019,0,0,10041,0
5900,1,1,2,30,0,3211,998,0,250,3333,0,245,3010,0,1333,2478,0,175,2691,0,273,2575,0
700,1,3,2,35,0,51,660,0,58,680,0,64,727,0,15,773,0,15,765,0,14,720,0
3100,2,1,2,25,1,0,1293,2,66,1262,0,160,1286,0,0,1145,2,40,985,0,1000,928,0
16700,1,1,2,30,-2,356,469,-2,195,354,-2,490,193,-2,305,487,-2,714,304,-1,402,711,0
3200,2,2,2,28,0,112,3188,0,96,3127,0,80,2743,0,80,2012,0,68,1771,0,80,1780,0
1600,2,2,2,24,0,80,746,0,80,801,0,160,856,0,0,989,2,800,962,2,80,1733,0
3100,2,3,2,55,0,97,3120,0,80,3145,0,66,1986,0,68,1955,0,71,1931,0,63,1871,0
2100,1,2,2,26,0,568,1146,0,84,1676,2,209,1721,2,0,1890,4,0,1848,3,0,1808,1
1300,2,2,2,36,2,0,1015,2,70,986,0,70,1040,0,39,1080,0,40,1090,0,129,1112,1
1200,2,3,2,23,4,0,638,4,0,616,3,0,595,2,2,565,0,0,567,0,0,51,0
2100,1,1,2,27,0,164,1628,0,0,1753,2,69,1713,0,144,1741,0,80,1850,2,111,1894,0
16000,1,1,2,27,0,200,2360,0,0,2523,2,20,2439,2,2,2441,2,28,2435,2,0,1863,0
500,1,2,2,24,0,44,147,0,46,189,0,60,231,0,40,285,0,40,141,0,40,173,1
8300,2,2,2,24,0,320,7734,0,240,6420,0,208,6257,0,220,5878,0,200,5517,0,220,5383,0
6800,2,1,2,30,0,441,4246,0,600,4613,0,0,5138,2,242,4996,0,203,5096,0,205,5210,0
1200,2,1,2,24,0,80,334,0,80,402,0,224,462,0,80,664,0,80,727,0,60,788,1
18000,2,1,2,33,2,2180,66,-1,2514,2180,0,80,4514,0,0,4504,0,40,3608,0,1089,1583,0
5300,2,1,2,31,0,280,5043,0,320,5164,0,200,5230,0,180,5094,0,180,5112,0,200,4799,0
1900,1,1,2,30,0,68,1966,0,78,1971,0,470,1699,0,65,1792,0,68,1828,0,160,1867,1
14400,2,1,2,35,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,24,0,-2,24,24,0
6100,2,1,2,29,-2,540,2112,-2,175,515,-2,754,195,-2,439,365,-1,206,418,-1,607,206,0
15500,2,2,2,40,-1,1681,236,-1,56,1680,0,14,1248,0,10,554,0,6,403,0,4,185,0
