Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
4400,1,1,2,26,1,0,1771,2,80,1672,0,200,1724,0,61,1852,0,48,1790,0,39,1450,0
9100,1,2,1,39,0,120,855,0,120,948,0,120,1040,0,120,1130,0,80,1218,0,120,1272,0
20000,1,1,1,44,-1,4,6,-1,2,4,-1,2,2,-1,0,2,-1,0,0,-2,32,0,0
4900,1,1,1,48,0,4240,404,0,232,4592,0,228,4690,0,176,4697,0,337,4665,0,0,4632,0
11700,1,3,2,32,0,48,218,0,5400,249,0,208,5632,0,220,5734,0,220,5849,0,216,5953,1
800,1,1,2,27,0,173,691,0,208,703,0,14,787,0,180,669,0,40,750,0,180,515,0
16700,1,1,1,30,0,56,2433,0,56,1802,0,53,1002,0,39,990,0,35,999,0,40,999,0
7500,1,2,2,42,2,600,5825,2,264,6271,2,260,6375,2,260,6475,2,280,6629,2,280,6797,1
20000,1,1,1,35,0,3034,2482,0,200,1876,0,200,2031,0,400,2128,0,200,2278,0,400,2336,0
6100,1,2,1,53,1,152,3061,2,0,3140,2,112,3066,0,120,3108,0,120,3178,0,128,3245,1
3200,1,2,2,28,-1,0,1127,-1,2729,0,-1,80,2729,0,80,2722,0,0,2794,0,0,2794,0
3200,1,1,2,25,0,255,3084,0,0,3262,2,84,2915,0,84,2231,0,88,2141,0,88,2187,0
1100,1,1,1,34,0,54,902,0,53,785,0,29,824,0,30,828,0,100,845,0,72,897,1
6000,1,2,2,29,0,1521,504,0,48,1580,0,2,1345,0,103,981,0,1255,426,-1,441,1207,0
19900,1,1,1,51,-1,441,4311,-1,464,438,-1,130,461,-1,368,129,-1,98,366,-1,320,97,0
6100,1,1,2,33,-1,412,40,-1,0,407,-1,221,0,-1,0,221,2,245,147,-1,151,244,0
2300,1,2,2,31,0,80,606,0,84,665,0,0,739,2,60,717,2,0,767,2,60,750,1
12500,1,2,1,37,-1,42,931,-1,6,42,-1,52,0,-1,193,52,-1,472,193,-1,0,472,0
5700,1,1,2,26,-1,0,33,-1,33,0,-1,0,33,0,21,16,-1,17,21,-1,42,17,1
2000,1,3,1,52,0,66,1667,0,64,1600,0,26,1244,0,52,586,0,120,543,0,100,653,0
4700,1,1,2,28,0,50,4692,0,60,620,0,80,630,0,40,619,-1,39,40,-1,0,39,1
2300,1,2,2,21,1,0,1012,3,0,926,2,40,840,0,40,857,0,40,762,0,40,731,0
5200,1,3,2,54,2,172,3931,0,172,3763,0,296,3714,0,144,3814,0,160,3821,0,160,3879,0
1900,1,2,2,25,2,40,1304,2,80,1303,0,40,848,0,40,307,0,40,191,0,40,227,1
2100,1,2,2,35,0,51,641,0,52,682,0,53,723,0,28,763,0,29,778,0,41,794,1
11200,1,1,2,30,-2,0,0,-2,0,0,-2,3286,0,-2,0,0,-2,9,0,-2,45,9,0
5900,1,1,2,36,-1,0,236,-1,0,0,-2,452,0,-1,0,452,0,0,452,0,0,0,0
8100,1,3,2,28,2,202,2911,0,561,2154,0,601,1369,0,600,1057,0,560,888,0,560,639,1
6500,1,3,1,58,-2,40,-9,-2,7,16,-2,0,7,-2,40,-9,-2,16,16,-2,16,16,0
9600,1,1,2,39,-1,600,488,-1,0,1063,2,80,1013,0,0,1064,0,50,1051,-1,2637,50,0
1900,1,2,2,24,0,120,2046,0,106,2068,0,84,2023,0,400,819,-1,24,377,0,20,388,0
2000,1,2,2,21,0,56,1143,0,64,1108,0,24,816,0,31,700,0,40,722,0,12,646,0
2400,1,3,3,65,0,703,1455,4,531,2201,12,502,791,2,382,620,12,1592,1614,11,1030,1228,1
1200,1,2,1,59,0,61,802,0,56,850,0,18,885,0,18,886,0,0,904,0,0,0,0
19700,1,1,1,40,0,144,3840,0,160,3922,0,160,4016,0,160,4109,0,160,4203,0,160,4293,0
2900,1,1,2,29,0,100,2573,0,40,2398,0,0,1208,0,0,0,-2,200,0,-1,234,200,0
11700,1,3,1,47,-1,0,48,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,185,0,0
700,1,2,1,34,0,58,684,0,64,731,0,15,777,0,16,768,0,16,784,0,0,800,1
12100,1,1,2,32,0,112,323,0,48,423,2,48,452,2,377,480,-1,2200,138,0,80,2254,1
8100,1,2,2,38,-1,0,120,-1,0,0,-2,120,0,-1,362,120,-1,2102,362,-1,415,2090,0
6100,1,1,2,29,0,88,3540,0,100,2348,0,120,2410,0,120,2490,0,120,2568,0,120,2647,0
11500,1,1,1,47,-1,1137,184,-1,282,1137,-1,800,282,0,712,814,-1,109,712,-1,599,109,0
12300,1,2,2,24,-2,14,86,-2,10,14,-2,101,10,-2,32,101,-2,10,32,-2,83,10,0
2100,1,3,2,30,2,72,1125,2,0,1167,2,44,1137,0,96,1150,0,0,1227,2,60,1202,1
3900,1,3,2,46,0,80,2337,0,80,1474,0,80,1422,0,80,1398,0,80,1362,0,800,1346,0
700,1,3,1,28,0,80,583,0,54,653,0,85,696,0,40,714,0,40,709,0,40,1090,0
800,1,2,2,44,1,0,810,2,80,785,0,34,782,0,28,803,0,64,754,0,0,805,1
8100,1,4,1,34,-2,230,120,-2,201,230,-2,552,201,-1,116,551,0,124,579,0,12,473,0
6100,1,2,2,31,0,487,4112,0,251,4487,-1,273,251,-1,400,273,0,400,433,0,400,585,0
10400,1,2,1,47,-1,114,153,-1,20,108,-2,115,20,-2,46,115,-2,27,46,-2,0,27,0
2000,1,1,2,26,4,80,1436,4,80,1482,4,0,1526,4,0,1491,3,0,1456,2,120,1426,0
8300,1,1,1,38,-1,23,124,-1,48,23,-1,107,48,-1,22,107,-1,23,22,-1,111,23,0
12700,1,1,2,25,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,0
13700,1,1,2,23,-1,419,9589,0,265,16866,0,207,8151,0,201,7260,0,216,6179,0,110,5410,1
900,1,1,2,22,-1,16,16,-1,16,16,-1,31,16,-1,0,31,-1,0,0,-2,0,0,0
2000,1,2,2,25,-1,1949,72,-1,0,2000,2,84,1949,0,0,1875,0,0,20,0,0,0,0
2500,1,2,2,27,0,240,2259,0,72,2461,2,0,2470,2,24,2343,0,40,1132,0,12,1172,0
2900,1,1,2,29,0,211,2077,0,283,2228,2,0,2451,4,100,2389,3,0,2427,3,0,2378,1
12800,1,2,1,40,0,46,8328,0,47,369,0,47,410,0,16,450,0,17,459,0,17,469,0
500,1,2,2,22,2,120,9,0,80,121,0,120,192,0,80,302,0,40,370,0,0,400,0
300,1,2,2,24,0,56,324,0,52,369,0,20,408,0,40,388,0,20,387,2,0,395,0
6000,1,2,2,31,2,0,3619,2,0,0,-2,0,0,-2,5534,0,-1,0,5534,2,208,5227,1
3900,1,2,2,28,0,84,2613,0,0,474,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
700,1,2,1,53,0,80,736,0,60,761,0,116,713,0,60,776,0,40,740,0,0,579,0
2000,1,2,1,41,2,0,1259,2,136,1227,2,0,1330,2,108,1297,2,64,1383,2,60,1419,1
10000,1,2,2,25,0,153,4620,0,163,4589,0,154,4688,0,144,4505,0,153,4407,0,153,4327,0
2100,1,1,1,49,0,92,1924,0,80,1971,0,64,1923,0,4,1035,0,10,906,0,4,115,0
4100,1,2,2,27,0,160,2403,0,120,2498,0,80,1969,0,80,2021,0,88,2073,0,68,2122,0
18100,1,1,2,30,-1,145,414,-1,131,145,-1,251,131,-1,85,251,-1,102,85,-1,195,102,1
700,1,1,2,22,0,52,724,0,64,742,0,28,756,0,28,760,0,35,776,0,24,798,0
2000,1,1,2,28,0,80,1965,0,53,1996,0,34,1535,0,29,784,0,29,794,0,28,810,0
11100,1,1,1,39,-1,1217,896,-1,69,1200,-1,177,69,-1,101,176,-1,1205,101,-1,332,1199,0
12100,1,1,2,28,-1,28,28,-1,28,28,-1,28,28,-1,28,28,-1,28,28,-1,28,28,0
20000,1,1,1,44,0,681,654,0,321,820,0,561,580,0,280,676,0,641,434,0,560,672,0
11600,1,2,1,38,2,13,13,-1,26,13,-1,0,26,0,13,13,-1,470,13,-1,22,470,0
1900,1,2,1,48,-1,16,16,-1,31,16,-1,16,31,2,0,31,0,16,16,-1,0,16,0
19900,1,2,1,40,0,0,45,0,6,0,-1,81,6,-1,0,81,-1,0,0,-2,26,0,0
14400,1,2,2,38,-2,892,35,-2,1,892,-2,0,-18,-2,1018,-246,-2,0,538,-2,0,0,0
2000,1,2,1,26,0,84,1896,0,80,1948,0,92,1871,0,84,1929,0,19,1641,0,14,372,0
8100,1,2,2,36,0,194,3979,0,172,3902,0,132,3956,0,134,3798,0,140,3879,0,128,3961,1
5200,1,1,2,27,-1,250,385,-1,2396,250,-1,1200,2396,0,400,3274,0,615,1497,-1,431,615,0
4700,1,2,1,41,0,68,1799,0,102,1829,0,56,1632,0,58,1598,0,57,1624,0,57,1576,0
800,1,3,1,51,-1,27,16,-1,0,27,-1,31,0,-1,0,31,-1,15,0,-1,0,15,0
1300,1,3,1,63,2,40,544,2,40,563,2,40,582,0,40,612,0,184,642,0,0,808,1
12700,1,1,1,59,-1,139,398,-1,3378,139,-1,35,3377,-1,461,35,0,173,470,-1,2099,173,1
4100,1,3,1,39,0,85,1266,0,67,1317,0,42,1308,0,16,690,0,2495,127,-1,38,1412,0
10000,1,1,1,42,-1,438,366,-1,185,436,-1,1152,185,-1,177,1152,-1,427,177,-1,0,427,0
6100,1,1,2,29,0,158,3420,0,161,3440,0,400,3444,0,131,3560,0,162,3591,0,68,3509,0
14400,1,1,2,34,-1,173,219,-1,480,172,-1,872,480,-1,0,872,0,118,552,-1,72,118,1
2100,1,2,1,49,-1,2100,762,-1,76,1990,0,11,1999,0,14,351,0,18,345,0,8,299,0
2000,1,3,1,53,0,100,1770,0,55,1122,0,34,1117,0,41,2076,0,33,966,0,606,977,0
1500,1,2,1,43,-1,0,31,-1,31,0,-1,0,31,-1,0,0,-2,0,0,-2,0,0,0
8800,1,1,1,32,-2,0,350,-2,920,-93,-2,0,-133,-2,0,-133,-2,120,-145,-2,0,-114,0
1100,1,2,1,45,3,44,68,2,0,104,2,12,77,2,0,87,2,24,80,2,0,103,0
13100,1,3,1,47,0,328,9096,0,324,9149,0,321,9186,0,327,9103,0,336,9111,0,328,9128,0
4100,1,3,2,25,2,341,3876,2,5,4116,2,120,3967,0,120,3214,0,128,3000,0,136,3072,1
900,1,2,2,32,-2,88,89,-2,61,88,-2,30,61,-2,46,30,-2,120,91,-2,31,60,0
4900,1,3,1,44,0,4826,3798,-1,141,4677,0,117,3592,0,127,3597,0,137,3539,0,45,3619,0
8400,1,1,1,45,-1,611,337,-1,513,611,-1,560,512,-1,398,559,-1,523,398,-1,246,523,0
300,1,2,2,29,1,40,336,2,80,363,2,40,321,2,0,233,2,80,225,0,40,225,0
9200,1,2,1,32,0,260,6604,0,240,5428,0,136,4889,0,100,3280,0,80,3232,0,72,3277,0
5600,1,2,1,45,1,55,0,-1,0,55,-1,76,0,-1,0,76,0,43,27,-1,0,43,0
17700,1,1,1,55,-1,0,341,-1,10,0,-1,344,10,-1,34,342,0,0,54,0,89,34,0
4500,1,2,2,45,2,200,2121,2,100,2261,2,100,2300,2,100,2338,2,0,2395,2,200,2350,1
9700,1,2,1,36,0,60,427,0,72,481,0,0,547,2,40,531,2,0,566,2,13,556,0
5200,1,1,2,28,2,0,4566,2,0,4106,2,0,0,-2,0,0,-2,0,0,-2,0,0,1
1900,1,2,2,28,0,52,711,0,52,752,0,27,762,0,28,778,0,30,794,0,25,811,0
20000,1,2,1,43,0,160,3669,0,200,3734,0,160,3871,0,160,3931,0,164,4021,0,247,4110,0
5300,1,3,1,37,-2,249,38,-1,65,249,-1,29,65,-1,99,29,-1,46,99,-1,26,46,0
7500,1,1,2,31,1,89,0,-1,0,89,2,0,3,2,3,3,2,177,0,-1,0,177,1
11500,1,2,1,30,-1,309,338,-1,9506,309,-1,356,9506,0,212,9459,0,222,5857,0,188,5944,0
10700,1,1,1,38,0,120,729,0,121,239,0,1997,260,-1,201,1995,0,80,1786,0,200,1628,0
5100,1,2,1,38,0,290,829,0,491,570,0,411,890,0,462,731,0,496,862,0,400,1296,0
8400,1,1,1,38,0,55,951,0,71,876,0,63,928,0,0,788,2,55,577,0,125,535,0
2100,1,3,1,50,0,47,101,-1,0,47,-1,120,-4,-1,0,116,0,0,16,0,31,16,0
10100,1,1,2,39,-1,0,54,-1,334,-1,-1,0,333,0,921,235,-1,95,921,-1,125,95,1
18100,1,2,2,36,0,40,18305,0,182,1548,-1,675,182,-1,5,675,0,40,258,0,0,298,0
7300,1,2,2,31,0,40,249,0,173,143,-1,133,173,-1,133,133,-1,133,133,-1,133,133,1
2100,1,1,2,33,0,400,825,0,400,1121,0,60,910,0,120,739,0,112,655,0,200,534,0
16700,1,1,1,34,-1,122,721,0,121,398,0,0,130,0,0,-1,-2,0,-1,-2,130,-1,0
3300,1,1,2,44,0,360,2107,0,280,2323,0,200,1125,0,120,1226,0,160,990,0,200,1022,0
2900,1,1,2,30,-1,600,94,-1,160,573,0,160,526,-1,0,157,2,40,78,-1,40,39,0
900,1,3,1,47,0,113,463,0,160,1091,0,48,575,0,200,608,0,400,800,0,0,662,0
7300,1,2,2,38,-1,417,376,-1,216,416,-1,126,215,-1,75,126,-1,187,75,-1,54,187,0
7100,1,2,1,42,0,241,6354,0,281,6100,0,400,5740,0,800,5846,0,160,2949,0,400,5492,0
19900,1,1,1,31,0,393,12223,0,436,9279,0,290,9151,0,223,7428,0,269,7194,0,245,7151,0
1200,1,2,2,25,1,0,1090,2,112,1062,2,0,1144,2,42,1113,0,92,1137,0,0,1210,1
20000,1,1,2,31,-2,30,1070,-2,107,30,-2,0,106,-2,0,0,-2,0,-9,-2,0,-9,0
3300,1,3,1,31,0,81,2087,0,88,1817,0,70,1864,0,72,1889,0,73,1876,0,74,1879,0
7200,1,3,1,39,-2,144,455,-2,154,144,-2,230,153,-2,0,230,-2,37,0,-2,110,37,0
3200,1,1,2,30,0,24,249,-1,16,24,-1,16,16,-1,16,16,-1,15,16,-1,96,15,0
900,1,3,1,49,0,51,786,0,53,806,0,63,708,0,48,758,0,28,783,2,16,795,0
3100,1,2,1,53,0,109,2659,0,82,2393,0,68,2135,0,63,1926,0,69,1729,0,72,1769,0
1900,1,2,2,34,0,48,237,0,48,247,0,0,165,0,39,27,-1,0,39,0,0,39,0
8000,1,3,2,29,0,440,2187,0,120,1846,0,120,1764,0,80,1018,0,120,706,0,400,760,0
1700,1,3,1,73,5,531,1312,11,183,1061,2,37,208,7,301,497,0,599,1634,12,121,1001,0
6300,1,2,1,48,0,168,4680,0,222,4598,0,160,4581,0,160,4259,0,160,4279,0,168,4370,0
20100,1,1,1,43,-1,2530,6030,-1,856,2517,-1,800,852,-1,179,796,-1,168,178,-1,670,168,0
800,1,2,1,34,0,57,674,0,56,705,0,14,728,0,40,710,0,5,750,0,18,214,0
16100,1,1,2,32,0,201,877,0,201,820,0,80,829,0,161,659,0,1,714,2,81,586,0
5700,1,3,1,87,8,596,632,2,231,856,0,1636,2488,9,1616,2035,11,3458,4244,12,1501,3125,0
5200,1,1,2,30,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,60,0,0
9900,1,1,2,33,-1,67,110,-1,144,67,-1,3062,143,-1,4023,3062,-1,0,4023,-1,0,0,0
1900,1,2,2,24,0,69,1810,0,71,1794,0,71,1835,0,68,1876,0,71,1913,0,82,1953,0
4300,1,2,2,27,0,160,4289,0,172,4380,0,167,4478,0,180,4471,0,168,4468,0,200,4475,0
800,1,3,3,44,0,80,621,0,60,691,0,20,733,0,0,627,0,0,0,-2,0,0,0
5300,1,1,1,46,2,196,4628,2,200,4691,2,180,4753,2,184,4797,2,176,4853,2,168,4882,0
15300,1,2,1,37,0,481,11556,0,459,11545,0,383,9815,0,275,9997,0,262,8388,0,261,7437,0
13100,1,1,2,52,-2,95,121,-2,76,95,-2,36,72,-2,155,36,-2,61,154,-2,0,60,0
900,1,1,2,32,1,6,0,-1,0,6,-1,0,0,-2,0,0,-2,0,0,-2,0,0,0
19900,1,1,1,45,-2,2721,747,-2,0,2706,-2,0,-9,-2,1719,-9,-2,1820,1711,-1,362,1811,0
8100,1,1,2,30,-2,100,60,-2,211,100,-1,40,210,-1,100,40,-2,156,100,-1,208,156,0
2000,1,2,1,39,0,100,1744,0,100,1815,0,120,1873,0,60,1945,0,80,775,0,120,805,0
20000,1,1,2,41,-1,3346,888,-1,19,3341,-1,4557,-988,-1,4322,952,-1,1,3709,0,159,266,0
7200,1,1,1,40,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
3100,1,1,2,40,-1,658,872,0,59,1302,0,40,934,0,0,734,0,4,417,0,140,295,0
1900,1,2,2,42,0,88,2012,0,64,2036,0,68,1964,0,68,1958,0,0,1831,0,0,0,0
6900,1,2,2,30,-2,400,486,-2,400,400,-2,400,400,-2,399,400,-2,635,399,-2,400,634,0
2100,1,3,1,55,0,0,1236,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
16900,1,2,2,26,1,560,15608,2,1,15835,2,527,15305,0,468,13328,0,476,12979,0,486,13105,1
900,1,2,3,51,0,53,754,0,52,794,0,50,744,0,25,706,0,26,720,0,29,736,0
12500,1,3,1,43,-1,26,173,-1,418,26,-1,8,418,0,44,405,-1,72,24,-1,8,72,0
7200,1,2,2,25,0,200,6842,0,134,4463,0,20,2876,0,40,402,0,40,419,0,17,433,0
4000,1,2,2,29,0,200,7554,0,121,7231,0,56,2586,0,151,416,0,71,150,-2,509,57,0
19900,1,2,1,48,-1,720,739,-1,513,714,-1,227,513,-1,457,227,-1,1441,457,-1,581,1440,0
8100,1,1,1,50,-1,16,16,-1,16,16,-1,16,16,-1,16,16,-1,16,16,-1,16,16,0
2100,1,2,2,41,0,100,1074,0,80,942,0,60,679,0,40,676,0,40,693,0,36,716,0
20000,1,1,1,43,-1,62,29,-1,0,62,-1,0,-2,-2,403,-2,-1,3,401,-1,19,3,0
8000,1,1,1,56,0,313,7698,0,177,7839,0,178,4889,0,184,4986,0,187,5077,0,188,5167,0
4700,1,2,1,51,0,233,4631,0,236,4753,0,164,4776,0,284,4352,0,0,4000,2,696,3370,1
12800,1,1,2,30,-1,2000,56,-1,120,1942,0,160,1968,0,161,2002,0,200,2133,0,123,2151,0
7100,1,2,2,35,1,184,5967,-2,168,4019,-2,140,3938,-2,160,3575,-2,200,3533,-2,24,3373,1
14900,1,1,2,32,0,160,264,-1,7709,143,-1,200,7377,0,200,7220,0,120,7129,0,80,2906,0
2100,1,1,2,22,0,80,1149,0,200,1137,0,60,1239,0,40,1144,0,80,1020,0,200,995,1
14400,1,1,2,50,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8000,1,1,1,27,1,0,7977,2,331,7551,0,164,7813,0,7200,7791,0,8093,7884,0,0,8165,0
8900,1,2,1,39,5,0,7507,4,0,7014,3,0,6521,2,182,5126,0,200,5243,0,6832,4347,0
18900,1,3,2,37,2,0,20796,2,824,19961,0,760,19772,0,560,18825,0,544,15941,0,544,15597,1
4100,1,2,1,35,0,71,1848,0,72,1890,0,71,1930,0,74,1969,0,186,3987,0,92,2070,0
10000,1,1,1,41,0,122,294,0,80,249,0,40,146,0,40,124,0,0,148,0,3616,48,0
900,1,2,2,35,1,0,622,4,64,601,3,0,643,3,60,621,2,0,659,3,0,637,1
900,1,3,2,21,-1,320,381,0,80,679,0,36,742,0,0,754,0,40,723,0,0,699,0
2000,1,3,1,55,2,120,2221,0,160,2117,0,2123,2205,-1,51,1359,0,28,753,0,27,769,0
6000,1,2,2,30,0,160,618,0,200,757,0,200,944,0,408,1112,0,0,1520,0,0,0,0
5200,1,2,2,27,0,52,657,0,104,687,0,40,779,2,0,794,2,80,776,0,80,843,1
3100,1,2,1,23,1,152,3236,2,0,3312,2,145,3236,0,106,3209,0,80,2532,0,73,1994,0
14000,1,1,2,35,0,337,10381,0,360,8553,0,380,8808,0,400,9024,0,280,4223,0,400,4451,0
8900,1,1,2,39,0,300,6373,0,280,6567,0,260,6681,0,240,6819,0,240,6953,0,400,7102,0
19500,1,1,1,42,0,120,3188,0,200,3268,0,160,3428,0,120,3509,0,160,3549,0,200,3659,0
6400,1,1,2,26,0,272,5553,0,224,5409,0,149,5202,0,267,3161,-1,267,267,-1,267,267,1
7900,1,2,1,54,0,320,7818,0,252,7988,0,251,6871,0,268,7008,0,552,7163,0,0,7587,0
1200,1,2,2,27,2,200,820,2,0,1006,2,44,978,0,44,994,0,88,1016,0,48,1081,0
5900,1,2,1,34,0,240,5748,0,200,5605,0,201,5541,0,404,5573,0,200,5686,0,161,4457,1
4900,1,3,1,54,-1,12,12,-1,0,12,-1,23,0,-1,12,23,-1,0,12,-1,23,0,0
8100,1,1,2,31,0,160,1834,0,280,1489,0,280,1389,0,280,1286,0,280,1015,0,12,908,0
8600,1,3,1,55,10,1669,2208,4,908,6425,4,469,753,12,711,2096,12,376,7253,0,1614,5213,0
14500,1,1,2,30,-1,173,1225,-1,110,172,-1,82,109,-1,109,82,-1,211,109,-1,204,202,0
14500,1,1,2,31,-1,2,29,-1,800,2,-1,64,800,0,40,740,0,74,737,-1,16,74,0
5100,1,1,2,26,-1,0,20,-1,1426,0,-1,0,1426,-1,0,-1,-2,0,-1,-2,214,-1,0
2100,1,2,2,26,0,84,1921,0,49,1871,0,15,1680,0,80,766,0,800,114,0,26,802,1
10700,1,1,2,34,-2,80,639,-2,61,665,-2,41,637,-2,21,568,-2,12,422,-2,122,307,0
4000,1,1,2,40,0,80,122,-1,4471,57,-1,160,4120,0,120,2825,0,80,2779,0,80,2200,0
10000,1,1,2,25,0,1724,5781,0,278,7343,0,4400,7441,0,0,7459,0,0,4533,0,5313,0,0
7900,1,2,1,44,1,2,1527,2,52,1433,0,61,768,0,0,801,2,44,783,2,54,786,1
12700,1,1,1,46,-1,181,53,-1,476,181,-1,577,476,-1,283,568,-1,194,278,-1,251,194,0
500,1,3,2,22,0,11,371,-1,333,11,-1,48,333,0,14,375,0,14,383,0,18,391,0
2100,1,2,2,26,2,92,1935,0,84,1905,0,40,1939,0,40,745,0,40,768,0,27,716,1
8000,1,1,2,27,-1,498,231,-1,0,495,2,242,106,-1,333,241,-1,6843,332,-1,201,6842,0
8500,1,3,1,49,-1,16,165,-1,16,16,-1,198,16,-1,0,198,-1,31,0,-1,267,31,1
5700,1,2,2,33,0,800,2572,0,1305,2510,0,601,3085,0,401,2856,0,802,2862,0,401,3336,0
6700,1,1,2,27,0,218,4495,0,178,4254,0,120,3656,0,120,3629,0,128,3328,0,128,3358,0
1900,1,1,2,22,0,100,2047,0,91,1901,0,86,957,0,0,806,2,26,774,0,26,734,0
13700,1,2,2,35,-2,584,785,-2,602,583,-2,483,601,-2,156,482,-2,318,156,-2,728,318,0
20100,1,1,1,56,2,0,198,2,0,198,2,0,198,2,0,198,2,0,198,2,0,198,1
900,1,2,1,40,2,97,253,2,0,345,2,40,334,2,19,368,2,0,375,2,19,363,0
6300,1,2,2,34,-1,29,29,-1,29,29,-1,29,29,-1,29,29,-1,29,29,-1,29,29,0
500,1,1,2,26,0,56,264,0,40,309,0,40,340,0,40,326,0,64,200,-1,0,64,0
2900,1,2,2,35,0,80,834,0,80,888,0,80,953,0,80,1014,0,120,1083,0,33,1124,0
7200,1,1,2,38,0,400,885,0,68,1267,0,80,1302,0,100,1360,0,64,1432,0,80,1466,0
17300,1,1,1,36,-1,332,475,-1,554,331,-1,320,553,-1,137,319,-1,99,137,-1,331,99,0
12000,1,2,2,27,-2,0,-6,-2,0,-6,-2,0,-6,-2,12,-6,-1,4,6,-1,4,4,0
20100,1,1,2,31,-1,120,629,0,120,630,0,80,737,0,40,768,0,80,153,0,75,193,0
1900,1,2,2,26,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
14400,1,2,1,32,0,138,1992,0,122,2096,0,125,2118,0,41,1785,0,24,876,0,21,648,0
9300,1,1,1,28,-1,0,69,-1,355,0,-1,44,355,0,40,321,0,40,343,0,40,308,0
20000,1,1,2,44,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
800,1,2,1,51,1,40,216,2,4,246,2,536,237,-1,220,535,-1,0,220,-1,0,0,0
3300,1,2,2,36,0,200,2927,0,160,3073,0,160,2593,0,80,2672,0,200,1665,0,64,1840,0
23600,1,1,1,64,0,1120,25218,0,2445,25871,0,13000,27725,-1,1600,12981,0,800,14351,0,2040,14787,0
900,1,2,2,44,-1,0,31,-1,47,0,-1,0,47,0,0,31,0,0,0,-2,0,0,1
1100,1,1,2,31,-1,176,258,-1,120,176,0,120,121,0,231,180,-1,143,230,-1,1058,142,1
13100,1,2,1,50,0,248,6840,0,255,6934,0,257,7038,0,280,7139,0,268,7262,0,268,7374,0
1200,1,1,2,22,0,80,1150,0,87,1178,0,50,1181,0,33,1137,0,0,855,0,0,0,0
3300,1,4,2,32,0,200,2372,0,0,558,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
5300,1,1,2,31,0,240,5079,0,182,4884,0,132,4342,0,140,3574,0,140,3641,0,137,3591,0
2100,1,2,2,20,0,67,905,0,51,857,0,34,831,0,40,854,0,30,775,0,19,743,0
8000,1,1,1,40,0,280,7690,0,402,7702,0,283,7940,0,261,7791,0,283,7647,0,405,7731,0
1200,1,3,2,36,1,56,964,2,0,992,2,68,949,0,40,985,0,60,997,0,20,1011,0
3500,1,3,1,55,2,80,1956,0,160,1482,0,44,1453,2,0,1369,2,42,1232,0,41,1160,1
11300,1,1,1,35,1,317,-86,-1,119,231,-1,1,317,2,260,117,-1,195,260,-1,10,195,0
1300,1,1,2,22,0,200,752,0,200,926,0,0,1098,3,0,1068,2,45,1046,0,100,1073,0
7900,1,2,1,35,1,0,0,-2,0,0,-2,0,0,-2,67,0,-1,0,67,-1,0,0,0
2400,1,2,2,28,0,56,926,0,120,955,0,84,1058,0,48,1124,2,48,1149,0,80,1132,1
12500,1,1,2,46,0,400,12531,0,460,11153,0,441,11354,0,440,11605,0,480,11734,0,921,12025,0
8500,1,1,2,32,-1,402,425,-1,103,397,-1,589,103,-1,449,589,-1,592,449,-1,290,592,0
7900,1,1,2,27,0,2085,2880,0,1200,4885,0,240,5917,0,240,5983,0,280,6103,0,400,6253,0
5600,1,1,2,28,-1,81,117,-1,61,206,-1,103,61,-1,20,103,-1,70,20,-1,91,70,0
400,1,2,1,59,2,56,354,2,0,399,2,40,386,2,0,414,2,21,402,0,14,400,1
9100,1,2,1,51,0,163,3773,0,80,3851,0,80,2242,0,83,2287,0,85,2335,0,84,2382,1
4300,1,2,1,31,2,292,3527,2,152,3623,2,120,3582,2,124,3496,2,120,3423,2,120,3361,1
6800,1,2,2,25,0,228,6576,0,296,6133,0,224,6097,0,180,6188,0,120,3869,0,140,2957,1
6000,1,1,1,33,-1,275,751,-1,668,275,-1,195,666,-1,368,195,-1,386,366,-1,18,385,0
800,1,3,1,57,1,0,59,2,0,8,2,0,-42,-2,0,-58,-2,120,-73,-1,0,31,1
2100,1,3,3,57,0,53,940,0,54,905,0,50,808,0,26,781,0,25,781,0,26,697,0
14400,1,1,1,46,-1,0,62,-1,7107,-1,-1,140,7106,0,195,6976,-1,168,194,-1,400,165,0
