Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
1900,1,3,3,45,-1,0,31,-1,16,0,-1,172,16,-1,0,92,0,0,76,0,0,31,0
3300,2,4,3,50,5,590,2326,9,1228,1454,4,1545,2426,0,236,1466,2,1359,2080,6,2232,2557,1
1200,1,3,3,56,0,100,919,0,80,892,0,60,894,0,160,929,0,80,974,0,0,1038,0
1100,2,3,3,63,2,0,978,2,61,928,0,48,959,0,17,977,0,4,854,0,0,225,0
4900,1,2,3,49,0,94,2467,0,137,2427,0,201,2478,0,626,2350,0,0,-1446,-2,0,-1446,0
2300,2,2,3,49,0,136,2396,0,180,2453,2,1,2472,2,20,2305,0,60,520,0,40,82,1
1900,1,2,3,52,0,100,1994,0,60,2049,0,52,2006,0,32,427,0,40,398,0,60,383,0
1700,1,2,3,43,0,71,1572,0,76,1540,0,80,1529,0,44,1511,0,38,1521,0,13,1287,0
8900,2,1,3,57,4,7104,7803,12,3924,7433,9,900,4073,3,802,983,9,4271,6797,12,1883,8127,1
13900,2,1,3,48,-1,242,7248,-1,6287,241,-1,790,6180,-1,1083,786,-1,2225,1079,-1,472,2221,0
8900,1,5,3,28,11,3808,4590,10,3765,6451,0,125,199,-1,473,4656,3,1021,6322,8,2259,5329,1
5400,1,1,3,100,3,135,1478,6,2450,4764,0,3802,4863,0,22,74,-1,444,613,1,1049,1830,0
2000,1,2,3,54,0,80,1967,0,100,1978,0,40,1458,0,60,992,0,1158,999,-1,48,1146,0
300,1,2,3,37,0,40,345,0,27,128,-1,240,54,0,5,534,0,0,0,-2,0,0,0
7800,2,3,3,21,6,2928,7811,2,1765,2014,9,4534,5745,-1,4034,7025,11,760,4783,9,1820,2218,1
3300,2,3,3,73,10,89,203,12,460,863,7,826,2075,11,532,2092,9,59,840,2,1332,1798,0
2800,1,3,3,59,3,48,356,2,0,392,2,59,380,0,40,433,0,17,454,0,40,464,0
1900,2,3,3,42,0,72,978,0,56,976,0,32,944,0,40,904,0,36,872,0,36,878,0
1900,2,2,3,33,0,84,1924,0,68,1903,0,468,1556,0,48,808,0,48,785,0,40,761,0
7100,1,4,3,82,1,100,2165,6,174,277,5,322,784,5,3038,6906,6,2003,2503,6,581,6503,1
7900,2,2,3,41,0,196,4749,0,157,4428,0,1438,2473,-1,0,1436,0,233,13,-1,188,58,1
5100,2,2,3,37,-1,0,31,-1,473,0,-1,80,473,0,80,289,0,16,353,-1,16,16,0
2000,2,3,3,41,1,56,718,2,0,751,2,52,727,0,32,766,0,40,713,0,40,736,1
3200,2,3,3,58,4,46,1202,12,1085,2993,5,673,1788,-1,382,548,3,1006,2663,7,352,521,0
8000,2,2,3,58,0,140,3190,0,120,3181,0,280,3224,0,136,3449,0,176,3523,0,260,3634,0
4800,2,1,3,40,10,729,1089,6,1134,3808,4,1843,2039,1,182,463,3,1806,2677,3,3445,3929,1
2100,2,2,3,32,-1,80,1337,0,80,1249,0,109,1240,0,40,810,0,36,485,0,20,491,1
2900,2,3,3,37,0,120,1370,0,440,1288,-1,200,432,0,126,605,-1,80,126,0,160,188,0
2100,1,1,3,26,1,368,252,-1,0,136,2,73,127,-1,1,73,0,132,75,-1,12,132,1
800,2,3,3,42,-1,16,16,-1,119,16,-1,0,119,2,210,95,-1,4,210,0,64,176,1
4800,2,2,3,61,2,0,3287,2,316,3211,2,132,3437,2,132,3476,2,0,3516,2,126,3455,1
4100,2,3,3,44,0,80,2462,0,64,2047,0,60,1753,0,80,1585,0,60,1430,0,40,1330,0
2300,2,2,3,33,1,2422,0,-1,45,2422,0,0,2253,0,0,0,-2,23,0,-1,49,23,0
8900,1,5,3,69,12,1426,7624,1,1537,2879,6,676,856,1,3058,4887,0,6332,7698,11,22,182,1
800,2,3,3,56,-1,59,8,2,59,118,-1,31,59,-1,0,31,0,71,16,-1,0,70,1
6500,2,1,3,23,0,2861,5494,2,2959,3874,9,217,5099,1,2174,5074,3,4170,5257,3,124,316,0
7900,1,1,3,69,9,308,4054,7,655,1182,3,1266,6498,1,4652,5332,11,4069,6248,3,7144,7235,0
2000,1,3,3,61,0,60,2030,0,60,2006,0,40,756,0,40,740,0,80,674,0,40,736,0
1200,2,2,3,47,-1,0,210,2,122,137,2,0,194,2,333,122,-1,0,333,2,165,203,1
2800,1,3,3,49,0,93,2718,0,82,2570,0,72,2370,0,68,1887,0,65,1846,0,80,1799,0
3300,1,2,3,60,0,40,149,0,0,178,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
3700,1,3,3,33,-2,200,1358,-2,7,199,-2,867,7,-2,329,864,-2,371,297,-2,658,370,0
400,2,2,3,51,1,0,342,4,0,331,3,36,320,2,0,344,2,16,333,0,36,338,1
7900,1,1,3,31,-1,237,300,-1,121,236,-1,69,120,-1,104,69,-1,0,104,-1,15,0,0
2100,1,1,3,51,0,64,707,0,80,730,0,31,722,0,40,743,0,40,766,0,80,724,0
19900,1,1,3,38,-2,0,61,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
8000,1,3,3,50,-1,191,293,-1,141,190,-1,469,141,-1,1400,468,0,0,1523,0,0,0,0
1900,2,2,3,42,0,72,1718,0,85,1760,0,64,1735,0,40,1122,0,40,1139,0,40,1162,0
7700,2,2,3,15,3,1539,3949,6,587,708,-1,5522,6868,11,685,3978,0,662,6070,10,128,267,0
8900,1,4,3,62,10,7446,8159,2,294,6337,-1,1188,2719,0,730,2745,1,3210,7750,-1,1700,2416,1
3300,2,4,3,27,2,792,1680,5,1221,1962,9,449,637,6,176,418,0,109,1501,1,389,499,1
8500,1,2,3,40,0,160,6927,0,200,3862,0,200,3312,0,200,3130,0,200,3113,0,200,3256,0
1900,2,3,3,21,1,0,2025,2,60,1167,0,44,1125,0,48,1151,0,52,1181,0,44,1208,0
14500,2,2,3,39,0,42,431,0,40,355,0,13,140,-1,0,13,-1,31,0,-1,452,31,0
2500,2,2,3,31,0,48,165,0,40,144,0,108,152,-1,21,28,-1,21,21,-1,27,21,0
1900,1,2,3,28,0,98,3902,0,64,1967,0,31,701,0,32,708,0,27,723,0,25,732,0
800,2,3,3,32,0,80,778,0,0,826,0,0,0,-2,0,0,-2,40,0,-1,0,40,0
4900,2,3,3,45,5,3102,4054,7,1994,3032,1,1173,1620,2,2116,4185,1,734,1762,2,264,1752,1
3100,2,3,3,32,0,45,206,0,40,216,0,53,251,-1,20,53,-1,7,20,-1,53,7,0
1100,1,2,3,54,1,0,0,-2,163,0,-1,0,163,2,0,153,0,0,153,0,0,0,1
5900,2,2,3,40,1,0,0,-2,0,0,-2,161,0,-1,38,134,-1,33,38,-1,15,33,0
14400,2,1,3,34,-2,103,142,-2,0,103,-2,0,0,-2,0,0,-2,277,0,-2,0,277,0
3700,2,2,3,37,0,160,3653,0,125,3658,0,204,3642,0,44,2804,0,40,1158,0,48,1100,0
3300,2,3,3,52,0,120,3083,0,203,3096,0,70,3147,0,80,2649,0,65,2247,0,87,2128,0
300,1,3,3,40,1,0,227,2,112,218,0,40,319,0,40,353,0,0,387,2,40,375,1
3000,2,5,3,50,8,779,1051,3,54,461,8,446,670,4,97,1398,11,2857,3062,10,616,1993,0
1900,1,2,3,51,0,60,971,0,60,939,0,86,932,0,0,902,2,40,783,0,40,809,0
2000,2,2,3,42,-1,962,1146,9,509,724,6,961,1204,6,739,1403,12,1,3,0,531,1585,0
8000,1,1,3,51,3,320,7043,2,120,7191,2,136,7134,2,272,7094,0,544,7251,0,236,7666,1
8300,2,2,3,53,-1,33,33,-1,33,33,-1,36,33,-1,2320,36,0,60,2324,0,80,1507,0
9800,2,2,3,91,1,2567,6225,0,679,9026,0,2012,3639,2,3200,6201,2,4110,5208,5,4924,7425,0
13600,2,2,3,35,-2,5,5,-2,5,5,-2,5,5,-2,5,5,-2,4514,5,-1,200,4514,0
7200,2,3,3,96,9,386,2429,7,164,1830,11,1854,3655,5,593,5551,4,747,1466,7,2091,5827,0
17900,2,1,3,35,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
1100,1,1,3,28,0,80,1004,0,120,1052,0,80,1124,0,40,1163,0,60,1168,0,40,965,0
2800,2,3,3,51,0,51,1299,0,48,1221,0,17,536,0,38,546,0,40,509,0,560,541,0
700,2,3,3,38,0,56,760,0,180,639,0,100,663,0,130,604,0,120,672,0,160,1378,0
2500,2,2,3,37,0,120,508,0,0,618,2,80,537,0,40,608,0,80,576,0,40,646,0
400,1,3,3,53,1,0,328,2,46,317,0,19,352,0,19,365,0,20,372,0,18,380,0
1300,1,3,3,92,11,0,0,7,140,274,8,490,1046,3,296,686,5,710,1169,0,60,234,0
9800,1,1,3,88,11,3706,9259,10,915,1225,5,3010,4658,2,2889,3129,10,4981,6315,4,6739,7424,1
7300,2,5,3,51,8,733,2168,2,4341,7104,1,959,5968,11,1282,3596,9,183,3258,10,20,390,1
1900,1,3,3,58,0,81,1848,0,52,1887,0,32,1898,0,26,718,0,28,727,0,25,742,0
2000,1,3,3,53,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
2100,2,3,3,36,2,92,1907,2,60,1956,2,0,1973,2,136,1921,2,0,1081,2,48,1058,1
700,2,2,3,47,1,0,0,-2,16,0,-1,0,16,0,0,16,0,6,16,-1,16,6,0
4400,2,1,3,32,0,170,6604,0,128,4258,0,1130,4145,0,109,3187,0,113,3070,0,108,3084,0
6000,1,2,3,27,-1,308,47,-1,362,307,-1,0,362,0,1,336,0,0,271,0,0,0,1
700,1,2,3,36,0,80,788,0,60,812,0,80,768,0,80,683,0,80,718,0,40,772,0
4300,2,2,3,56,-1,13,13,-1,25,13,-1,6,25,-1,25,6,-1,0,25,2,0,7,0
2500,2,3,3,46,0,148,2125,0,0,2238,2,0,2178,2,836,-22,-1,16,805,0,0,800,0
700,2,3,3,53,0,183,387,0,112,383,0,59,484,-1,727,59,-1,82,727,0,105,722,0
1900,2,3,3,45,0,480,1248,0,84,1443,0,440,989,0,40,1207,0,240,1082,0,240,1040,0
300,1,3,3,32,8,15,45,6,17,19,7,163,277,3,41,75,12,67,138,8,1,42,1
1900,1,2,3,53,0,160,3180,0,63,2609,0,26,2577,0,26,737,0,26,721,0,26,720,0
2000,2,2,3,44,0,72,1763,0,100,1776,0,80,1813,0,80,1538,0,59,1470,0,80,1473,0
1200,1,3,3,44,0,135,853,0,0,974,2,41,947,0,117,960,0,0,1055,2,40,1032,0
5400,2,5,3,24,10,398,968,7,1215,4668,0,2338,2817,5,101,3374,7,2429,3905,0,662,1009,0
2100,1,2,3,41,0,184,1248,0,120,979,0,120,991,0,121,981,0,145,671,0,160,661,0
2100,2,3,3,47,0,72,1976,0,84,2014,0,80,1950,0,64,1987,0,0,916,2,30,780,0
2100,2,2,3,37,0,240,1960,0,200,1976,0,200,1835,0,320,1831,0,160,2003,0,160,1964,0
14400,2,2,3,40,0,665,17167,0,381,11141,0,375,10364,0,400,10400,0,381,10630,0,399,10372,0
2100,1,2,3,39,-1,507,31,-1,42,507,0,7,269,0,7,258,0,6,248,0,4,162,0
3600,1,2,3,42,0,79,4278,0,203,2844,0,200,1011,0,152,351,-1,16,151,-1,16,16,1
3500,2,2,3,36,0,125,3658,0,204,3642,0,44,2804,0,40,1158,0,48,1100,0,43,1130,0
3200,1,4,3,87,2,414,2861,2,1360,1903,3,76,328,12,778,1540,-1,11,177,3,705,2548,0
700,1,3,3,47,0,57,816,0,812,796,-1,41,812,0,9,625,-1,48,9,-1,4,48,0
18800,2,3,3,34,0,256,6610,0,303,6311,0,120,6508,0,38,2797,0,40,1171,0,120,1196,0
8900,2,2,3,48,0,208,5103,0,80,4671,0,80,2235,0,80,2283,0,128,2048,0,80,2128,0
9300,1,2,3,83,10,1439,1917,-1,2577,5954,2,4980,7776,3,208,473,4,4982,5223,12,3788,4861,1
900,1,3,3,45,0,56,751,0,56,752,0,40,776,0,28,779,0,64,725,0,0,753,0
2000,2,2,3,46,0,1840,1792,0,120,2009,0,64,1977,0,51,1857,0,62,1814,0,70,1630,0
6100,2,3,3,55,2,2718,2785,3,2457,5316,9,340,2460,9,1041,1271,1,45,965,9,186,1107,1
900,1,2,3,41,0,60,646,0,40,695,0,800,720,-1,0,800,-1,16,0,-1,0,31,0
7400,1,1,3,98,8,164,2673,10,2571,3821,-1,4,7,7,356,770,10,780,3314,0,1125,1166,0
12800,2,4,3,31,-1,165,46,-1,100,165,-1,850,100,-1,200,849,0,600,605,0,22,1091,0
400,1,3,3,23,0,52,379,0,56,386,0,48,360,0,12,391,0,32,369,0,20,366,1
2400,2,2,3,39,1,0,2343,1,0,-62,-2,0,-77,-2,80,-93,-2,80,-49,-2,0,0,1
19900,1,3,3,54,0,504,16601,0,440,16880,0,188,17044,0,240,5009,0,440,5066,0,400,4579,0
1800,1,4,3,34,0,560,839,2,706,1090,4,777,1323,9,856,1782,11,8,15,3,522,970,1
2100,1,2,3,40,0,67,2090,0,66,1636,0,58,3252,0,58,1659,0,59,1602,0,61,1634,0
9000,2,5,3,41,2,3798,4066,10,2085,5383,9,2660,3175,11,407,4319,1,1418,1710,1,5903,7605,1
6900,2,3,3,58,1,0,0,-2,80,0,-1,0,80,-1,0,0,-2,6,0,-1,25,6,0
2000,2,2,3,49,2,80,1491,2,60,1535,2,64,1558,2,0,1585,2,60,1554,0,120,1582,0
5600,2,2,3,31,0,400,4972,0,720,4927,0,400,5204,0,400,4894,0,800,3101,0,600,3231,0
2900,2,2,3,25,1,0,167,2,60,106,0,0,110,0,0,42,0,45,18,0,0,33,0
5700,1,5,3,61,5,1757,2330,1,507,5325,11,2138,4614,8,2066,4986,11,2311,5183,9,1376,2871,1
4800,2,2,3,37,2,80,1058,2,24,1109,2,60,1103,2,60,1133,2,0,1169,2,42,1144,1
1100,2,3,3,48,0,160,735,0,0,817,2,400,756,0,200,993,0,68,1169,0,0,690,0
800,2,3,3,54,1,96,742,2,0,814,3,0,790,2,70,765,2,0,822,2,24,803,1
8300,2,4,3,19,-1,764,3210,-1,3420,5426,12,1505,2699,8,826,4804,6,1546,2226,2,4260,5039,0
8700,2,3,3,83,0,2160,2222,3,822,4406,2,4506,7619,6,633,1309,4,247,302,2,2260,6674,0
9500,1,2,3,63,11,4870,7209,4,314,4918,10,3297,4270,5,8590,9017,3,1266,3377,9,1531,1636,0
5200,2,2,3,43,9,622,2534,6,3,169,8,2003,5234,5,1568,2139,1,1831,3778,9,311,1162,1
8100,1,1,3,45,-1,0,395,-1,440,-28,-1,0,412,-1,35,0,-1,0,23,0,12,12,0
5900,2,2,3,54,0,191,5551,0,257,5411,0,198,5624,0,162,5713,0,168,5829,0,193,5949,0
4900,2,3,3,93,4,1422,2346,0,447,3933,1,340,762,6,769,1128,9,1845,4038,-1,2664,4148,0
700,1,2,3,49,0,60,661,0,140,648,0,40,677,2,40,693,0,40,673,0,40,687,0
4700,2,2,3,41,0,74,1876,0,67,1900,0,65,1932,0,67,1971,0,75,1961,0,42,1725,0
6500,1,2,3,47,12,244,689,1,526,1193,0,1634,5006,4,961,4467,10,1622,2643,3,960,1170,1
2100,2,3,3,44,0,76,1793,0,82,1840,0,80,1887,0,12,1006,0,8,189,0,20,194,0
4100,2,1,3,46,0,67,1727,0,69,1707,0,64,1690,0,56,1666,0,64,1639,0,60,1620,0
4100,1,1,3,49,-1,44,21,-1,40,41,-1,0,36,0,0,36,0,112,13,-1,216,110,1
7800,1,2,3,47,1,520,1205,11,659,959,1,241,4117,2,1204,4832,3,2253,5385,-1,68,5852,1
11100,1,3,3,43,1,0,-8,-2,244,-8,-1,160,224,0,140,277,0,100,410,0,80,473,0
300,2,3,3,53,2,80,399,0,72,385,0,0,385,2,28,311,0,52,239,0,128,215,1
1900,1,1,3,47,0,240,816,0,200,657,0,200,576,0,200,752,0,200,938,0,200,1115,0
2000,2,3,3,53,0,72,1973,0,84,2012,0,60,2001,0,40,1953,0,28,783,0,24,736,1
12800,1,1,3,31,-1,197,32,-1,83,197,-1,175,83,-1,47,175,-1,131,47,-1,112,131,0
400,1,2,3,29,0,52,230,0,45,272,0,20,306,0,20,321,0,40,330,0,20,358,1
1100,1,2,3,61,4,204,384,5,361,436,7,588,1155,12,92,109,2,90,264,10,86,898,1
2000,1,3,3,43,2,0,1670,2,158,1632,2,68,1763,3,48,1791,2,80,1798,2,80,1843,0
2800,2,3,3,56,0,97,2800,0,100,2709,0,98,2736,0,100,2761,0,120,2788,0,101,2836,0
500,1,1,3,45,0,45,271,0,45,312,0,12,352,0,13,359,0,14,366,0,11,375,1
1100,2,2,3,40,1,60,322,2,0,371,2,67,359,2,0,413,2,43,401,2,0,437,1
4700,1,2,3,40,0,60,125,0,48,177,0,40,222,0,40,258,0,40,287,0,40,322,0
900,2,1,3,22,0,72,600,0,112,650,0,0,732,0,0,724,0,76,-76,-2,0,0,1
2100,1,1,3,38,1,0,1978,2,48,1883,0,40,1833,0,5,1812,0,40,253,0,0,200,0
8800,1,3,3,38,9,806,1235,6,2705,8412,6,763,977,2,3281,7351,7,325,3313,8,5033,7529,0
5100,2,2,3,47,-1,0,71,-1,4,0,-1,0,4,2,0,4,0,0,4,0,0,0,0
10000,2,3,3,47,1,520,10410,2,0,10485,2,267,9618,0,280,7473,0,280,7420,0,360,7364,0
3600,1,5,3,60,0,1758,3042,4,206,950,8,308,754,0,612,718,9,19,1839,0,46,52,1
7600,2,2,3,30,3,318,1319,8,2018,3564,6,4569,6746,12,30,314,5,1123,5399,11,20,42,0
6300,1,2,3,43,10,278,2423,10,4455,5148,2,1659,5829,2,2789,2876,2,380,2033,8,2307,2366,0
5500,2,2,3,28,0,224,5556,0,220,5629,0,106,5626,0,1440,4026,0,40,1991,0,25,1972,1
2000,2,2,3,47,0,48,1827,0,52,586,0,14,387,0,60,353,0,0,407,2,12,395,0
7900,1,4,3,78,6,176,1043,-1,2478,4672,0,52,6134,3,1887,4655,8,4495,6319,12,71,299,0
1200,2,2,3,52,0,80,1052,0,69,1075,0,65,1126,0,11,1083,0,90,531,0,0,500,0
4900,1,4,3,96,-1,2583,2785,-1,4,1637,7,765,835,4,230,3054,8,66,225,-1,1962,2727,1
