Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
3300,2,2,1,35,1,569,169,-2,634,569,-2,400,634,-2,400,400,-2,400,400,-2,400,400,0
3300,2,2,1,38,2,88,609,2,60,676,2,0,713,2,60,690,2,0,739,2,64,721,1
3100,1,1,1,29,2,160,2251,2,96,2350,2,120,2383,0,120,2440,0,204,2514,0,0,2676,0
2800,1,3,1,42,0,58,1679,0,51,1242,0,40,931,0,9,461,0,64,941,-1,173,64,0
7300,1,1,1,33,0,287,6805,0,200,6890,0,190,5552,0,206,5312,0,197,5424,0,160,5512,0
4000,2,2,1,28,0,108,2950,0,320,3009,0,172,3280,2,120,3362,2,0,3381,2,120,3233,1
9200,2,1,1,35,-2,0,130,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
2900,1,3,1,45,2,104,2700,0,82,2464,0,68,1877,0,80,1887,0,80,1922,0,80,1956,1
20000,1,1,1,43,1,0,0,-2,0,0,-2,0,0,-2,7,0,-1,189,7,-1,40,189,0
2100,2,3,1,33,-1,58,58,-1,58,58,-1,50,58,-1,50,50,-1,50,50,-1,4,50,0
1900,1,3,1,72,2,76,1417,0,65,1458,0,127,1487,0,64,1588,2,65,1621,2,0,1653,1
2000,1,2,1,43,0,400,1468,0,120,1842,0,40,1916,0,40,336,0,0,376,0,0,0,0
4400,1,2,1,37,0,80,2192,0,88,2182,0,88,2214,0,86,2251,0,87,2259,0,80,2267,0
1900,1,1,1,44,0,74,1995,0,60,1981,0,44,1547,0,48,1187,0,45,1162,0,116,1163,0
20100,2,1,1,40,0,3600,9548,0,1120,12556,0,600,12954,0,380,12773,0,4357,12648,0,728,12176,0
6100,1,1,1,36,5,0,11543,4,0,11307,3,0,6371,2,200,5932,2,200,5759,-2,0,5586,1
6500,2,2,1,32,-1,1279,45,-1,40,1279,0,0,992,0,0,0,-2,0,0,-2,0,0,0
300,2,2,1,21,1,0,466,3,0,427,2,120,389,2,0,466,2,20,428,0,40,416,0
17500,2,1,1,53,0,388,11749,0,253,10180,0,228,6785,0,192,6766,0,160,6096,0,180,5538,0
5200,1,1,1,60,0,172,5507,0,60,5564,0,0,2004,0,0,1972,0,49,591,-1,35,6,0
2100,1,3,1,44,0,80,1169,0,52,952,0,26,705,0,27,719,0,27,734,0,27,749,0
800,1,2,1,30,2,80,736,0,120,779,0,0,834,2,34,774,0,37,776,0,30,784,1
700,1,3,1,31,1,0,624,3,80,602,2,0,660,2,32,638,0,40,648,0,40,671,1
7200,1,2,1,63,0,83,1917,0,88,1957,0,74,2001,0,80,2030,0,77,2076,0,80,2120,0
11900,2,3,1,31,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
17900,2,2,1,51,-2,0,0,-2,49,0,-1,231,49,-1,86,231,-1,27,86,-1,145,27,0
7300,2,3,1,41,-1,1,125,-1,5200,-1049,-1,1602,3953,-1,2240,1387,-1,400,2225,0,2640,1773,0
900,2,3,1,48,-1,150,206,-1,276,138,-1,12,276,-1,0,0,-2,0,0,-2,0,0,1
4100,1,2,1,36,0,16,59,-1,16,16,-1,47,16,-1,0,47,0,0,31,0,0,31,0
9600,1,2,1,33,2,92,2420,0,87,1652,-1,0,87,2,0,47,2,100,-1,-1,0,99,1
9300,2,2,1,54,-1,133,7,-1,0,133,2,0,124,2,0,0,-2,0,0,-2,0,0,0
2100,1,3,1,41,-2,201,1078,-2,44,651,-2,0,40,-2,0,0,-2,0,0,-2,0,0,0
2000,2,1,1,37,2,140,1496,0,138,1612,0,80,1723,2,70,1763,2,0,1798,2,160,1763,1
9900,1,1,1,45,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
4500,2,3,1,52,1,0,0,-2,40,0,-1,0,40,-1,0,0,-2,0,0,-2,0,0,0
20100,1,1,1,56,3,0,198,2,0,198,2,0,198,2,0,198,2,0,198,2,0,198,1
10100,2,2,1,40,0,424,10223,0,373,10000,0,334,10144,0,360,9368,0,730,9556,0,0,10103,0
10400,2,1,1,38,-2,123,25,-1,28,123,-1,0,0,-2,105,28,-2,15,104,-2,28,15,0
3200,2,3,1,35,0,84,2537,0,79,1982,0,94,2017,0,60,2072,0,40,1159,0,26,522,0
1500,2,3,1,31,1,0,1627,2,86,1589,0,64,1579,0,60,1563,0,56,1534,0,60,1547,0
7100,2,2,1,32,-2,394,204,-2,441,394,-2,675,441,-2,6,675,-2,186,6,-2,35,186,1
11700,1,1,1,38,-1,143,70,-1,90,142,-1,113,90,-1,67,113,-2,49,67,-2,51,49,0
3300,1,3,1,60,-1,66,50,-1,79,66,-1,27,79,-1,204,27,-1,157,204,-1,812,157,0
16900,1,3,1,58,0,69,976,0,401,849,0,64,981,0,80,853,0,28,860,0,41,788,0
11700,2,2,1,31,0,136,3055,0,148,3128,0,144,3189,0,120,3236,0,120,3265,0,120,3026,0
2000,1,3,1,57,0,70,2032,0,224,2028,0,1,2056,2,424,1998,2,28,878,-2,29,793,1
3600,2,2,1,25,0,100,511,0,48,570,0,420,596,0,280,1008,0,40,951,0,0,91,1
9900,1,2,1,33,-1,0,3173,-1,0,0,-2,6990,0,-1,0,6990,0,140,6862,0,5872,7002,0
8700,2,2,1,53,-1,120,349,-1,6,102,-1,0,6,-1,0,0,-2,0,0,-2,0,0,0
900,2,2,1,42,0,49,481,0,128,522,0,0,641,3,40,617,2,0,557,2,80,452,0
3700,2,3,1,37,0,320,3126,0,300,3311,0,160,3476,0,120,3532,0,108,3194,0,680,3249,0
15700,2,1,1,34,-2,243,306,-2,42,435,-2,62,248,-1,1891,61,-1,120,1855,0,120,1952,0
7700,2,3,1,45,0,132,3057,0,133,3139,0,134,3222,0,107,3271,0,110,3323,0,120,3392,0
900,1,2,1,25,2,0,42,2,0,42,3,0,42,3,0,42,3,0,42,3,0,42,1
2000,2,3,1,24,2,156,1608,2,76,1737,2,76,1773,2,76,1808,2,144,1849,2,0,1956,0
12000,1,2,1,40,-1,24,1200,-1,42,24,-2,0,42,-2,0,-1,-2,0,-1,-2,0,-1,0
1900,1,2,1,40,0,47,739,0,48,431,0,19,391,0,13,405,0,13,366,0,7,374,0
5600,2,2,1,38,0,260,5271,0,300,5386,0,200,5532,0,188,4794,0,209,4898,0,180,5019,0
6000,2,2,1,49,1,75,0,-1,27,75,-1,0,27,-1,538,0,-1,231,538,-1,4,231,0
6100,1,2,1,35,0,403,5183,0,402,5003,0,1200,4754,0,200,5510,0,244,5653,0,206,5856,0
1900,1,1,1,41,0,80,1375,0,160,1420,0,0,1557,2,280,1520,2,0,1774,2,80,1741,0
1300,2,3,1,28,0,80,927,0,80,763,0,0,785,2,60,610,0,54,561,0,0,552,0
7900,2,1,1,29,-1,0,70,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
12100,2,2,1,44,0,120,211,0,120,230,-1,100,119,0,95,192,-1,200,95,0,120,295,0
1900,2,2,1,49,1,40,768,2,133,784,2,0,904,2,40,878,0,40,891,0,40,911,0
8100,2,2,1,40,0,262,1019,0,214,1261,0,8,1365,0,0,1199,0,0,-1,-2,0,-1,0
4100,2,2,1,36,0,120,3708,0,110,3797,0,126,3875,0,120,3968,0,0,4040,0,0,0,0
1600,2,2,1,38,2,126,285,2,47,354,2,0,389,2,20,375,0,41,240,0,40,97,1
9300,1,1,1,49,0,280,6435,0,264,6472,0,151,6604,0,172,4220,0,167,4324,0,80,4404,0
8300,2,1,1,46,-1,1679,4414,-1,875,1679,-1,803,875,-1,647,803,-1,23,647,-1,791,23,0
800,1,3,1,38,3,0,12,2,0,12,2,0,12,2,0,12,2,0,12,2,0,12,1
4100,2,2,1,42,2,1,4060,2,148,3960,0,160,3874,0,140,3881,0,144,3739,0,140,3821,1
11700,1,1,1,62,0,273,7352,0,340,7506,0,281,7721,0,600,7814,0,320,8287,2,0,8465,1
900,1,2,1,49,0,48,221,0,48,265,0,52,302,0,64,343,0,0,401,2,24,389,0
9500,1,2,1,40,2,33,274,-1,100,33,-1,0,100,0,0,67,0,23,33,-1,44,23,1
3300,2,2,1,29,-2,16,16,-2,31,0,-2,0,31,-2,0,0,-2,0,0,-2,0,0,0
700,1,2,1,44,0,60,733,0,56,738,0,40,776,0,12,798,0,48,598,0,0,122,0
14400,2,2,1,37,-1,0,230,2,0,22,2,0,0,-2,0,0,-2,0,0,-2,0,0,0
6700,2,1,1,65,0,120,2198,0,100,2258,0,100,2321,0,120,2382,0,120,2458,0,106,2537,0
1300,2,2,1,37,0,80,759,0,80,814,0,60,868,0,80,901,0,60,966,2,0,1005,0
10500,2,2,1,35,-1,9,9,-1,8,9,-1,103,8,-1,0,103,0,220,7,-1,17,219,0
3100,2,2,1,29,-1,80,112,-1,0,80,-1,27,0,-1,114,27,-1,222,114,-1,0,222,0
3600,2,3,1,40,0,137,3597,0,166,3269,0,68,3078,0,76,1864,0,108,1909,0,60,1980,0
8700,2,1,1,40,-1,45,94,-1,230,45,-1,82,228,-1,621,81,-1,308,618,-1,117,306,0
20000,1,1,1,40,2,404,10685,2,0,10856,2,397,10617,0,780,10835,0,384,11427,2,401,11613,1
3200,1,2,1,28,0,148,1513,0,0,1636,2,58,1598,0,80,1630,0,61,1683,0,80,1717,0
1200,2,2,1,25,2,69,1010,0,140,1050,0,0,1162,2,40,1132,0,98,1142,0,0,1222,0
9600,2,2,1,56,2,340,5358,0,260,5551,0,200,5676,0,2400,5731,0,699,8043,0,261,8628,0
20000,1,1,1,43,0,104,2492,0,0,2539,2,0,81,2,32,-5,-1,0,27,2,60,21,0
8900,1,3,1,39,2,320,7032,2,320,7176,2,280,7322,2,280,7422,2,280,7519,2,0,7673,1
9300,2,4,1,29,0,120,2803,0,95,2575,0,102,2628,0,99,2686,0,106,2736,0,120,2797,0
2100,1,2,1,26,0,64,693,0,68,718,0,64,748,0,48,771,0,40,781,0,40,768,0
7900,2,2,1,54,-1,0,202,-1,662,0,-1,0,662,-1,0,0,-2,1886,0,-1,0,1886,0
16900,2,1,1,29,-1,772,152,-1,603,772,-1,1497,603,-1,11,1497,-1,1003,-76,-1,122,760,0
14400,1,1,1,42,-2,64,8,-2,44,64,-2,315,44,-2,240,315,-2,14,240,-2,286,14,1
3700,1,2,1,46,0,52,657,0,53,698,0,56,739,0,32,782,0,40,801,0,32,828,0
1200,1,3,1,32,3,0,96,2,0,96,2,0,96,7,0,96,7,0,96,7,0,96,1
4700,1,3,1,58,0,86,2746,0,77,2751,0,96,1997,0,0,2056,0,0,0,-2,0,0,0
10300,2,1,1,32,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,46,0,-2,0,46,1
20000,2,3,1,49,-1,16,16,-1,232,16,-1,0,232,2,32,16,-1,0,32,0,234,16,1
7600,2,3,1,39,-1,0,6,-1,0,-42,-2,259,-107,-1,90,79,-1,91,90,-1,0,132,0
8300,2,2,1,32,0,216,6352,0,249,6364,0,228,6122,0,93,5621,0,103,2836,0,101,2902,0
3200,2,3,1,54,0,120,3011,0,160,2196,0,120,2278,0,40,1427,0,0,416,0,0,0,0
8100,1,2,1,43,0,160,2747,0,160,2788,0,200,2801,0,103,2883,0,200,2868,0,200,2946,1
2000,2,2,1,55,0,80,1845,0,82,1879,0,59,1900,0,24,1917,0,24,685,0,24,667,0
1200,2,2,1,31,0,120,974,0,160,952,0,120,923,0,200,940,0,200,1062,0,120,1094,0
3700,2,3,1,45,1,0,3350,2,135,3205,0,82,3073,0,48,1880,0,60,1294,0,60,1333,1
8000,2,3,1,44,0,166,4543,0,223,4559,0,209,4690,0,160,4196,0,160,4147,0,160,4219,0
2800,1,1,1,42,0,444,4787,0,182,5089,2,0,5136,2,169,5007,0,170,4981,0,182,5010,0
3300,1,1,1,25,-1,145,88,-1,60,145,0,35,193,-1,60,35,-1,60,46,0,148,99,0
26900,2,1,1,45,0,403,2236,0,403,2365,0,402,2476,0,401,2329,0,402,2453,0,402,1975,0
3700,2,3,1,42,-1,59,59,-1,59,59,-1,59,59,-1,59,59,-1,59,59,-1,1385,59,0
9500,2,2,1,36,0,325,8764,0,325,8682,0,268,7514,0,400,7446,0,308,7667,0,240,7673,0
13300,2,2,1,43,0,80,1906,0,100,1956,0,52,2021,0,50,2024,0,81,1620,0,42,1241,0
3100,1,3,1,41,0,203,9262,0,492,8933,-1,0,8256,-1,50,0,-1,1410,50,-1,46,1344,0
5300,2,2,1,29,2,180,3944,0,100,4006,0,40,2018,0,0,2000,0,0,0,-2,0,0,0
2100,1,2,1,30,0,403,837,0,101,1172,-1,318,101,-1,580,315,-1,85,580,-1,121,85,0
2100,2,2,1,43,-2,16,59,-2,16,16,-2,16,16,-2,16,16,-2,0,16,-2,31,0,0
4900,2,2,1,38,0,173,4586,0,168,4684,0,168,4682,0,172,4699,0,176,4709,0,168,4751,0
9900,2,1,1,27,-1,269,191,-1,936,269,-1,240,936,0,0,529,0,120,326,0,726,206,0
19900,2,2,1,49,-2,207,515,-2,168,207,-2,300,168,-2,188,300,-2,2332,188,-2,1440,2332,0
6700,2,1,1,28,0,120,812,0,40,586,0,200,289,0,128,396,-1,2,128,-1,0,2,0
13700,2,3,1,39,-1,802,651,-1,365,801,-1,379,363,-1,506,378,-1,292,506,-1,397,292,0
5300,2,2,1,47,-1,120,93,-1,120,1,-1,40,104,-1,36,41,-1,0,-45,-2,80,-98,1
8900,2,2,1,50,0,108,1125,0,61,1214,0,68,1255,0,120,1302,0,120,1401,0,120,1497,1
7100,2,3,1,42,-2,0,50,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
3200,2,5,1,21,-1,0,200,-1,1257,0,-1,120,1257,0,120,978,0,0,1077,0,0,0,0
2000,1,3,1,43,1,121,3423,2,1,3160,2,161,2777,0,101,2568,0,317,2324,0,4,2293,0
8000,2,2,1,27,0,1006,2461,0,103,2662,0,32,2154,0,2,1482,0,603,792,0,1788,834,0
2900,2,3,1,37,0,104,2965,0,100,2887,0,90,2807,0,80,2629,0,80,2219,0,71,2131,0
3600,2,2,1,43,1,0,1145,1,0,-95,-2,0,-95,-2,0,-95,-2,0,-95,-2,0,-95,1
3900,1,3,1,29,2,0,2737,2,382,2671,2,0,2982,2,108,2910,0,108,2965,0,125,3024,1
7300,2,3,1,41,-1,168,244,-1,557,143,-1,444,557,-1,127,444,-1,79,127,-1,131,79,0
3900,1,1,1,34,1,52,695,2,0,724,2,120,701,2,0,808,2,40,790,0,40,811,0
12100,1,2,1,38,-2,174,635,-2,0,174,-2,88,0,-2,99,88,-2,303,99,-2,0,303,0
8500,2,1,1,44,1,0,0,-2,100,0,-1,0,100,-1,0,0,-2,0,0,-2,0,0,1
2900,2,2,1,38,3,0,816,2,124,791,2,0,889,2,60,863,2,60,909,2,0,948,1
3600,1,2,1,43,-2,8,8,-2,8,8,-2,68,8,-2,71,68,-2,157,71,-2,430,157,0
3100,2,3,1,37,0,40,198,0,0,152,0,0,0,-2,69,0,-1,0,69,-1,0,0,0
8000,2,2,1,34,-1,233,363,-1,1,231,-1,364,-27,-1,1,210,2,127,154,-1,56,126,0
1300,2,3,1,28,-1,599,140,-1,398,597,-1,0,397,0,401,321,0,15,588,0,0,299,0
3100,2,2,1,43,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
10800,1,1,1,40,-2,0,426,-2,125,0,-2,365,613,-2,9025,364,-1,298,9024,-1,2782,298,0
2100,2,2,1,44,0,98,1994,0,88,1966,0,47,1969,0,49,1172,0,43,1176,0,43,1193,0
8100,2,2,1,29,0,360,7790,0,284,7881,0,284,7871,0,296,7785,0,288,7954,0,292,7862,0
2000,1,3,1,49,0,120,1690,0,100,1770,0,79,2564,0,47,1336,0,50,1364,0,53,1395,0
11200,2,1,1,39,1,504,18,-2,0,499,-2,124,0,-1,10,124,-1,80,10,-1,8,80,0
1900,2,2,1,40,0,70,1541,0,60,1144,0,60,1124,0,40,1115,0,44,1087,0,48,1098,0
2100,2,2,1,39,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
4900,2,2,1,43,2,160,1474,0,80,1609,0,140,1650,0,140,1763,0,120,1867,2,0,1951,1
10500,2,1,1,32,0,280,5477,0,208,5575,0,600,5633,0,300,6121,0,280,6244,0,120,6356,0
11600,2,1,1,38,-1,11,11,-1,11,11,-1,11,11,-1,11,11,-1,11,11,-1,11,11,0
11100,1,3,1,48,-1,113,567,-1,1669,110,-1,84,1667,0,14,1349,0,3,678,0,326,540,0
15300,2,1,1,42,0,573,14601,0,603,14618,0,521,14019,0,601,13703,0,481,12318,0,481,12388,0
1100,2,2,1,38,-1,0,112,-1,0,0,-2,1941,0,-1,39,1941,0,28,1972,-1,186,28,0
1200,1,2,1,33,0,60,498,0,60,538,0,80,577,0,80,634,0,0,693,2,144,679,1
2100,2,2,1,40,0,200,887,0,82,950,0,200,871,0,60,902,0,60,915,0,120,960,0
3300,1,1,1,30,0,0,3137,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
3300,2,3,1,38,1,142,3976,2,0,4020,2,156,3919,0,153,4010,0,140,4086,0,112,3673,1
17700,2,1,1,31,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,4,0,-1,12,4,0
800,2,2,1,43,1,0,336,2,99,325,2,0,412,2,21,399,0,15,413,0,25,416,0
4800,2,2,1,29,-1,27,27,-1,27,27,-1,55,27,-1,0,55,0,33,27,-1,27,33,0
2000,2,3,1,46,0,80,1834,0,75,1853,0,69,1897,0,67,1932,0,69,1970,0,80,1974,0
2900,2,2,1,55,0,116,2849,0,128,2844,0,112,2794,0,98,2833,0,112,2816,0,116,2840,0
2000,2,3,1,69,0,80,488,0,80,559,0,80,630,0,80,697,0,24,769,0,40,713,0
20500,2,2,1,37,0,80,3824,0,108,1409,0,108,1494,0,60,1577,0,60,1612,0,400,1646,0
6100,2,3,1,57,-2,496,443,-2,422,495,-2,399,422,-2,460,399,-2,77,460,-2,220,77,0
5900,2,1,1,28,2,0,250,2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8300,2,1,1,36,-1,39,13,-1,52,39,-1,13,52,-1,13,13,-1,13,13,-1,13,13,1
900,1,2,1,30,2,160,321,2,0,469,2,80,450,0,80,509,0,200,574,0,0,763,0
3500,1,3,1,36,1,32,0,-1,0,32,2,0,16,2,38,0,-1,0,38,2,0,16,0
3100,2,2,1,45,-2,0,39,-2,26,0,-2,80,26,-2,42,80,-2,59,42,-1,252,59,1
10500,1,2,1,29,-1,0,302,2,54,194,-1,186,54,-1,185,186,-1,488,185,-1,175,488,0
8000,2,1,1,47,0,160,4079,0,138,3907,0,200,3765,0,400,3582,0,100,3943,0,89,2175,0
5200,2,2,1,35,1,0,3939,2,176,3842,0,160,3916,0,140,3870,0,144,3898,0,400,3825,0
1100,2,2,1,42,1,0,1160,2,72,1129,0,73,1136,0,36,1176,0,38,1011,0,46,1032,0
11300,2,1,1,31,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
20100,2,1,1,45,0,201,518,-1,743,193,-1,200,735,0,800,349,0,0,1141,2,200,1117,0
6000,2,2,1,43,0,120,179,0,92,155,-1,104,48,-1,0,65,-1,25,0,-1,0,25,0
2000,2,3,1,54,0,64,641,0,52,694,0,26,723,0,27,737,0,31,752,0,23,771,0
3500,1,2,1,27,0,91,3394,0,140,2609,0,66,2558,0,45,2493,0,40,2232,0,0,2272,0
20000,1,1,1,42,-1,1433,565,-1,1,1433,2,1123,804,-1,5304,1123,-1,1140,5304,0,800,4618,0
3300,1,3,1,38,0,121,2077,0,85,2062,0,120,1977,0,80,1875,0,120,1859,0,800,1928,0
19900,2,2,1,31,0,600,10579,0,580,11001,0,415,11401,0,440,11600,0,440,11830,0,520,12086,0
9600,2,1,1,27,1,0,0,-2,16,0,-1,574,16,-1,45,574,0,49,565,0,8,409,0
8500,1,1,1,48,-1,12,12,-1,23,12,-1,12,12,-1,12,12,-1,12,12,-1,12,12,0
2400,1,2,1,33,0,52,889,0,90,744,0,6,552,0,294,322,-1,0,294,-1,814,-6,0
8000,2,2,1,33,0,160,2862,0,120,2963,0,104,2991,0,120,3033,0,120,3110,0,120,3184,0
6000,2,2,1,51,0,240,5811,0,178,4460,0,130,4080,0,80,2260,0,80,1546,0,40,1151,1
4300,2,3,1,52,-2,30,58,-2,0,30,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
15200,2,2,1,43,1,0,0,-2,0,0,-2,82,0,-1,0,82,-1,179,0,-1,12,179,0
20100,1,1,1,43,-1,199,248,-1,272,197,-1,461,271,-1,1,460,0,237,195,-1,305,236,0
8700,2,1,1,47,-1,134,139,-1,34,133,-2,0,34,-2,74,0,-2,85,74,-2,66,61,0
2100,2,2,1,43,0,83,1919,0,84,1905,0,76,1910,0,76,1928,0,76,1924,0,76,1947,0
5700,1,2,1,43,0,173,5569,0,182,4831,0,252,4936,0,169,5102,0,180,4718,0,184,4823,0
5300,2,3,1,34,0,244,5070,0,244,5076,0,193,5029,0,160,4736,0,160,3849,0,160,3943,0
5900,2,2,1,26,1,677,-5,-1,320,668,-1,21,320,-1,151,21,-1,7,151,-1,14,7,0
13300,1,2,1,44,-1,395,528,-1,618,394,-1,1401,618,0,1200,1801,0,155,2589,-1,1014,151,0
3200,2,2,1,40,1,0,2534,2,80,2130,0,160,1577,0,0,1358,2,45,1163,0,120,1111,0
5100,2,3,1,40,-1,76,70,-1,0,76,2,63,29,-1,13,63,-1,202,13,-1,46,202,0
17300,2,2,1,44,-1,477,1540,-1,1315,477,-1,4627,1315,-1,0,4627,0,1488,3362,-1,1182,1488,0
1200,2,2,1,35,0,62,1206,0,66,1152,0,38,1195,0,32,1208,0,32,866,0,20,883,0
17500,1,1,1,77,0,629,17172,0,661,17516,0,661,17893,0,632,17884,0,661,17527,0,627,17902,0
11200,2,2,1,38,0,400,7953,0,0,8240,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
1900,2,2,1,37,1,0,0,-2,0,0,-2,89,0,-1,16,89,-1,16,16,-1,16,16,0
11500,1,2,1,48,0,165,7746,0,172,5093,0,160,5004,0,200,4948,0,164,4941,0,180,4970,0
9500,1,2,1,45,0,357,9515,0,188,9690,0,74,4062,0,5602,1211,0,210,6747,0,212,6873,0
14300,1,2,1,40,-1,125,59,-1,0,125,2,59,59,-1,59,59,-1,59,59,-1,59,59,0
9600,1,1,1,35,0,288,6713,0,336,6839,0,280,6889,0,120,6551,0,116,3264,0,124,3193,0
8100,2,5,1,40,-2,1011,809,-2,157,1010,-2,0,157,-2,0,0,-2,0,0,-2,0,0,0
8100,1,2,1,35,-1,40,84,-1,34,40,-1,493,34,-1,321,493,0,123,768,0,257,681,0
7900,2,5,1,35,-1,120,94,-1,30,118,-1,167,30,-1,115,166,-1,57,115,-1,86,57,0
4800,2,2,1,33,0,163,340,-1,256,163,-1,181,256,-1,348,181,-1,61,348,-1,61,61,0
1900,1,3,1,40,2,228,1252,2,0,1429,2,40,1203,0,480,1184,0,80,1629,0,36,1028,0
5600,1,2,1,38,2,280,5275,2,0,5412,2,432,5267,2,192,5551,2,0,5646,2,200,5087,0
2000,2,2,1,39,-1,112,299,-1,53,112,-1,6,53,-1,0,6,-2,103,-7,-1,63,96,0
5900,1,2,1,41,0,220,5607,0,160,5661,0,200,5656,0,200,5750,0,240,5886,0,200,6047,0
14500,2,2,1,51,-1,0,600,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,31,0,0
3300,2,3,1,38,0,140,3031,0,117,3123,0,36,3168,0,37,1029,0,37,1050,0,39,1071,0
10100,2,2,1,36,1,360,-1,-1,183,359,-1,1,182,0,0,124,0,27,0,-1,28,27,0
10700,2,3,1,28,-1,157,154,-1,0,157,-2,0,0,-2,134,0,-1,31,134,-1,1421,31,0
7200,1,1,1,47,0,120,5713,0,0,2466,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
10100,1,1,1,45,-2,0,0,-2,20,0,-2,0,20,-2,0,0,-2,0,0,-2,0,0,1
6300,2,1,1,36,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,56,0,1
2100,2,2,1,31,0,80,1811,0,60,1790,0,50,1758,0,24,1165,0,24,762,0,104,718,0
13100,2,2,1,47,0,204,4953,0,424,5082,0,200,5425,0,200,5521,0,200,5653,0,200,5781,0
500,2,2,1,39,3,0,96,2,0,96,2,0,96,7,0,96,7,0,96,7,0,96,1
1300,1,2,1,35,-2,107,312,-1,351,107,-1,136,350,-1,82,135,-1,0,80,-2,0,0,0
12000,1,2,1,31,-1,0,75,-1,0,-8,-2,0,-8,-2,0,-8,-2,0,-8,-2,0,-8,0
6800,2,5,1,34,0,400,5752,0,250,5749,0,255,5196,0,179,4975,0,40,4504,0,52,1078,0
1300,2,2,1,41,0,160,1072,0,0,1201,2,120,1171,0,116,1258,0,0,1356,2,44,1249,0
17600,2,1,1,41,0,660,16642,0,700,16981,0,680,17361,0,580,17377,0,580,15725,0,540,15423,0
8100,2,1,1,33,-1,65,159,-1,868,65,-1,506,868,-1,23,506,0,120,454,0,1000,360,0
7200,1,1,1,50,0,361,7265,0,245,7311,0,194,7231,0,200,5654,0,205,5683,0,200,5668,0
12700,1,2,1,55,0,440,9419,0,344,8657,0,200,8134,0,76,4691,0,38,1544,0,100,1136,0
5500,2,3,1,39,0,400,4565,0,320,4888,0,200,5123,0,160,4133,0,181,4228,0,240,4345,1
1900,2,2,1,34,0,60,1790,0,50,1758,0,24,1165,0,24,762,0,104,718,0,23,694,0
1200,2,2,1,32,0,80,1171,0,66,1156,0,61,1155,0,20,1176,0,28,984,0,0,910,0
900,1,2,1,45,-2,0,66,-2,16,0,-2,16,16,-2,31,16,-2,0,31,-2,0,0,0
17500,1,1,1,29,-1,201,854,0,121,756,0,42,662,0,121,530,0,66,303,-1,15,66,0
7100,2,2,1,35,0,129,2819,0,108,2901,0,123,2937,0,100,2907,0,105,2727,0,100,2790,0
4100,1,5,1,45,0,200,3780,0,200,3828,0,128,3929,0,84,3620,0,2000,3303,0,0,905,0
21200,1,2,1,56,-2,0,-1,-2,48,-17,-2,16,16,-2,6648,16,-1,240,6648,0,120,5189,0
11200,2,1,1,36,-1,268,157,-1,3,267,-1,442,149,-1,840,441,-1,1178,840,-1,411,1178,0
1300,2,2,1,38,2,60,457,0,120,498,0,60,596,2,0,633,2,60,614,0,80,667,1
20000,2,2,1,75,-2,113,0,-2,106,113,-2,113,106,-2,356,113,-2,154,356,-2,28,154,1
5900,2,1,1,35,-1,42,191,-1,14,42,-1,48,14,0,0,52,0,120,48,-1,0,77,0
6000,1,2,1,30,-1,21,21,-1,38,21,-1,40,38,0,32,73,-1,0,29,2,360,17,0
8300,2,2,1,31,1,10,0,-1,186,10,-1,4,186,0,12,190,0,139,158,-1,40,139,0
300,2,1,1,37,1,0,0,-2,400,0,-1,0,400,2,15,388,0,30,390,0,0,413,1
14400,1,1,1,32,-2,101,429,-2,0,101,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
1300,2,3,1,40,-2,736,0,-2,300,736,-2,449,300,-2,575,449,-2,0,573,-2,0,0,0
1300,2,3,1,34,1,0,0,-2,104,0,-1,1,104,0,0,36,0,93,36,-1,0,93,0
12500,2,3,1,39,0,135,2783,0,96,2857,0,88,2859,0,79,2892,0,97,2039,0,56,2046,0
