Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
17700,1,2,2,28,0,755,17240,0,483,17479,0,402,13193,0,440,11574,0,443,11512,0,360,11727,0
8100,2,1,2,31,-1,379,409,-1,1210,379,-1,209,1210,-1,4,209,-1,248,4,-1,98,228,0
18100,2,1,2,35,-1,24,156,-1,92,21,-1,0,89,-1,0,4,-1,16,4,-1,126,16,1
11100,1,3,2,36,0,437,11026,0,480,10635,0,432,10766,0,172,10907,0,161,6361,0,215,3533,0
8000,2,2,1,40,-2,0,-31,-2,68,-31,-2,80,36,-1,0,80,0,2,80,0,0,0,0
800,1,2,1,48,1,40,728,2,120,729,2,0,797,2,0,31,0,0,31,0,0,0,0
700,2,2,2,22,0,60,601,0,180,651,0,0,820,2,64,780,2,0,802,2,40,759,0
8400,2,2,1,36,-1,13,13,-1,39,13,-1,0,39,0,0,26,0,0,13,0,26,0,1
3700,2,3,1,46,-1,377,17,-1,0,381,3,3,369,2,87,339,-1,120,87,-1,98,119,0
6300,2,2,1,35,-1,0,22,-1,0,0,-2,0,0,-2,76,0,-1,0,76,-1,7,0,0
10700,2,1,2,33,-1,43,369,0,40,91,0,45,128,0,0,46,0,0,46,0,0,46,0
800,2,1,2,22,0,60,742,0,41,778,0,22,763,0,800,333,-1,28,755,0,40,770,0
9300,2,2,2,28,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
2400,2,2,1,34,0,108,2390,0,84,2376,0,84,2306,0,88,2332,0,84,2329,0,120,2283,0
6400,2,2,2,30,0,240,6244,0,240,6250,0,224,6216,0,240,6129,0,240,6269,0,220,6233,0
2900,2,1,2,24,0,144,2761,0,100,2824,0,84,2817,0,85,2761,0,120,2333,0,0,2051,0
1100,2,3,1,51,1,0,-8,-2,0,-30,-2,0,-30,-2,61,-30,-1,0,30,0,0,30,0
11600,2,1,2,28,0,320,3157,0,400,2935,0,200,2686,0,320,2723,0,600,2556,0,400,2942,0
5600,1,1,2,34,-2,408,27,-2,34,408,-2,17,34,-2,4,17,-2,57,4,-2,0,57,0
16000,2,2,2,50,-1,174,639,-1,0,174,2,5,71,-1,127,5,-1,26,127,-1,46,26,0
700,2,3,1,45,2,120,563,0,40,498,0,6,447,0,400,277,0,12,448,0,80,309,1
8400,2,1,2,29,0,1791,2111,0,400,2591,0,106,2301,0,230,2266,0,131,2030,0,60,2131,0
11600,2,2,1,37,0,80,337,0,61,394,0,203,356,0,200,534,0,400,422,0,405,803,0
2500,2,2,1,39,0,120,2378,0,103,2435,0,88,2160,0,48,2084,0,44,1176,0,44,1164,1
9900,2,2,1,39,0,1800,2361,0,80,4080,0,2912,2256,-1,676,1511,0,0,955,0,225,676,0
3300,2,3,1,51,-2,0,8,-2,37,0,-2,0,37,-2,16,0,-2,0,16,-2,0,0,0
5900,2,1,1,37,-1,800,4926,0,244,5398,0,160,5239,0,220,5012,0,120,4907,2,280,4482,1
6000,1,1,1,42,-2,426,271,-2,130,425,-2,0,130,-2,0,0,-2,43,0,-1,0,43,0
10300,1,3,1,43,0,284,10319,0,5422,10404,0,180,10140,0,184,5825,0,180,5949,0,192,5585,0
13600,1,3,1,38,0,212,3087,0,120,2395,0,200,2416,0,120,2549,0,200,2608,0,240,2402,0
8800,2,2,1,35,-1,200,644,-1,0,200,-1,800,-54,-1,14,726,-1,0,14,2,645,8,0
5900,2,1,1,56,-2,11,0,-2,13,10,-2,1605,13,-2,11,1597,-2,11,11,-2,32,11,1
7200,2,3,1,37,0,141,5349,0,143,3718,0,128,3606,0,40,2752,0,52,1065,0,178,1101,0
1100,1,2,1,42,0,368,217,0,40,558,0,7,338,0,6,345,0,0,320,0,0,0,0
300,2,3,1,53,1,0,179,4,0,171,3,0,163,2,36,154,2,0,176,2,36,167,1
3900,1,2,2,30,0,80,365,0,80,427,0,80,487,0,80,547,0,40,605,0,80,629,1
800,1,2,1,32,1,20,253,2,60,262,2,40,312,2,40,340,2,0,368,2,16,357,1
10000,1,1,2,30,-1,131,482,-1,162,130,-1,48,161,-1,205,47,-1,0,204,0,102,76,0
2100,1,3,1,51,0,88,1904,0,94,1944,0,47,1963,0,26,676,0,91,524,-1,16,91,1
6700,2,2,1,40,0,280,4560,0,420,4707,0,0,4985,2,200,4849,0,440,4968,0,180,5174,1
4500,1,2,2,24,0,8,2432,-1,132,8,-1,0,132,2,23,124,0,12,144,0,8,136,0
7900,2,2,1,34,-1,609,352,-1,249,608,-1,1526,248,-1,0,1506,0,57,28,-1,91,57,0
7100,2,1,2,44,-2,274,346,-1,750,274,-1,917,750,-1,0,917,0,96,125,-1,926,96,0
1300,1,2,2,20,0,61,1218,0,58,1216,0,41,1218,0,42,1169,0,57,1157,0,44,1179,0
7500,1,1,2,27,2,540,4574,2,0,4978,2,220,4844,0,400,4925,0,208,5245,2,200,5365,1
6100,2,5,1,51,0,299,5436,0,560,5509,0,195,5797,0,190,5403,0,204,5377,0,184,5380,0
6500,2,3,2,31,-1,103,42,-1,46,103,-1,133,46,-1,0,133,0,353,42,-1,42,353,0
14300,1,1,1,46,-1,55,95,-1,343,55,-1,225,343,-1,0,225,0,112,147,-1,99,112,0
3700,2,2,1,34,0,200,153,0,51,342,0,120,358,0,48,467,0,0,48,-2,353,0,0
5200,1,1,2,27,0,121,3276,0,124,3345,0,124,3413,0,129,3481,0,130,3554,0,134,3625,1
4800,1,2,2,31,0,240,4628,0,261,4731,0,150,4840,0,129,4751,0,132,3655,0,136,3521,0
8100,1,1,2,45,0,200,561,0,121,641,0,81,676,0,7,472,0,40,319,0,128,253,0
5600,2,3,1,49,0,140,2329,0,80,2431,0,58,2398,0,80,1639,0,87,1694,0,80,1741,0
14300,1,1,2,27,-2,96,577,-2,344,606,-2,60,343,-2,240,60,-2,169,239,-2,89,48,0
7100,1,1,1,49,-1,69,44,-1,0,69,2,0,56,2,0,-17,-2,0,-17,-2,0,-17,1
4900,1,3,1,34,-2,13,13,-2,13,13,-2,13,13,-2,13,13,-2,26,13,-2,0,26,0
9300,2,1,2,35,-1,12,62,-1,336,12,-1,0,336,0,0,299,0,0,262,0,14,23,0
5100,2,3,2,24,2,204,1983,2,0,2131,3,0,2078,2,180,1989,2,0,1885,2,60,1848,1
10500,1,1,2,38,0,424,9955,0,388,9950,0,237,9816,0,225,6785,0,219,6604,0,219,6046,0
2000,2,2,2,24,0,148,1534,0,0,1654,2,48,1386,0,28,1400,0,2,1421,0,40,103,0
3100,1,1,2,32,0,132,2959,0,164,3018,0,80,3110,0,0,3089,0,0,3073,0,0,1390,1
8500,1,1,2,32,0,200,4994,0,56,4120,0,6200,695,0,508,6883,0,0,7279,2,252,6990,0
4000,2,1,2,34,0,132,3961,0,172,3631,0,120,3396,0,105,3049,0,117,3113,0,104,2995,0
9100,2,2,2,27,0,368,7499,0,268,7526,0,120,7129,0,109,6265,0,142,5124,0,97,4861,0
3200,2,2,2,31,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
9300,2,1,2,32,-1,296,91,-1,221,296,-1,50,221,-1,0,50,-1,40,0,-1,165,40,0
1900,1,1,1,35,0,20,1216,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
12000,2,1,2,31,-2,64,37,-2,0,64,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
15200,2,2,1,46,0,620,14528,0,560,14937,0,500,14534,0,480,11615,0,440,11584,0,560,11530,0
11900,2,1,1,43,-1,1316,878,-1,578,1316,-1,722,578,-1,321,722,-1,231,321,-1,289,231,0
2100,1,2,2,24,2,0,2050,2,96,1990,0,90,1938,0,80,1765,0,28,850,0,28,803,0
6500,2,2,1,29,0,120,1267,0,120,1275,0,120,1308,0,120,1260,0,120,1133,0,120,1232,0
13100,2,1,1,49,-1,174,355,-1,114,173,-1,68,114,-1,0,68,-2,68,0,-2,10,68,0
13500,2,2,1,44,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
5500,2,3,2,45,0,200,5633,0,180,5275,0,200,4940,0,200,5058,0,420,5174,0,200,5502,0
2000,2,2,2,26,-1,83,745,0,208,798,-1,0,207,2,0,83,2,0,0,-2,418,0,0
700,2,3,1,55,1,0,451,2,48,432,0,88,461,0,20,541,2,0,540,2,28,526,1
1900,2,2,2,30,-1,0,75,3,0,68,2,193,17,-1,0,193,0,0,47,0,0,31,1
700,1,2,2,43,0,600,695,0,131,1141,0,0,1113,2,16,939,0,13,779,0,33,652,0
13300,2,1,2,31,0,200,1497,0,132,1620,0,128,2546,0,120,1596,0,45,1594,0,120,1576,0
4800,2,3,1,35,0,47,393,0,49,434,0,48,475,0,18,514,0,18,524,0,19,521,1
6700,1,1,2,30,0,232,7014,0,261,6621,0,228,5912,0,172,4832,0,180,4707,0,180,4756,0
6000,2,1,2,27,-1,0,9,-1,138,0,-1,10,134,0,0,117,0,0,0,-2,0,0,0
11700,1,3,1,36,0,110,3230,0,113,3130,0,98,3056,0,90,3057,0,100,3097,0,48,3169,0
16700,2,2,2,26,0,91,928,0,81,982,0,60,993,0,59,1036,0,51,1056,0,71,1062,0
14000,2,2,2,27,-2,302,150,-2,1468,302,-2,365,1462,-2,523,360,-2,204,523,-2,753,204,0
3200,1,1,2,32,0,360,2914,0,200,2985,0,120,3093,0,120,3126,0,100,3191,0,120,3071,0
14400,2,1,1,45,0,424,1684,-1,1200,424,0,800,1261,0,600,1854,0,400,2263,0,400,2611,0
11900,2,2,2,28,0,600,11034,0,280,11472,2,2000,11213,2,480,12730,2,0,12646,2,520,12147,1
6700,2,1,2,29,-1,50,62,-1,294,50,-1,429,293,-1,67,429,-1,378,67,-1,138,378,0
800,2,2,1,30,0,45,243,0,49,283,0,40,327,0,0,358,0,0,358,0,0,0,0
14000,2,1,1,45,-1,113,161,-1,124,113,-1,0,124,-1,13,0,-1,0,13,0,50,13,1
10400,1,2,2,44,0,90,3967,0,80,2540,0,80,2061,0,80,2107,0,120,2154,0,67,2239,0
12100,1,1,1,41,0,169,4806,0,201,3585,0,240,1914,0,208,1925,0,486,2013,0,4410,948,0
3300,1,1,2,37,2,120,3130,2,120,3176,2,0,3216,2,108,3125,0,124,3030,0,332,2955,1
2800,1,1,2,25,0,144,2805,0,66,2741,0,24,2664,0,1139,1176,0,53,1158,0,40,1192,0
10900,2,1,1,45,-2,0,61,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
1100,2,2,1,40,2,0,1139,2,80,1088,0,99,1129,0,40,1131,0,39,1140,0,48,1127,1
2800,2,1,1,20,0,124,2581,0,104,2662,0,180,2694,0,0,2483,2,43,1197,0,43,1176,0
14300,2,2,2,32,0,200,5290,0,200,5306,0,200,5438,0,200,5592,0,200,5746,0,200,5897,0
11100,1,1,2,35,0,355,11019,0,190,8295,0,66,4292,0,0,251,0,0,231,0,0,211,0
4100,1,2,2,49,0,160,4179,0,120,3855,0,120,3252,0,120,2657,0,120,2599,0,120,2678,0
12100,2,4,1,29,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
9200,2,1,1,29,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
13100,2,1,1,38,0,420,3810,0,163,4042,0,144,4014,0,160,4009,0,144,4013,0,136,3924,0
14400,1,1,2,26,2,40,48,0,31,72,0,0,31,-2,0,0,-2,0,0,-2,0,0,1
7200,2,1,2,28,0,85,2410,0,88,2068,0,88,1939,0,80,1982,0,80,1991,0,84,2033,0
1900,1,2,2,23,-1,0,98,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
12400,1,2,2,36,0,241,4985,0,200,5079,0,200,5003,0,400,5057,0,320,5311,0,201,5501,0
500,1,1,2,25,0,60,277,0,140,213,0,40,251,0,80,239,0,100,287,0,40,241,0
7100,1,2,1,47,0,240,5238,0,240,4764,0,240,4767,0,200,4866,0,168,4890,0,154,4781,0
14400,2,1,1,40,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
9500,2,1,2,39,0,196,4948,0,232,5005,0,196,5154,0,196,5265,0,200,5377,0,181,5488,0
2900,2,2,2,23,0,2728,369,-1,83,2728,0,80,2643,0,80,2029,0,73,1954,0,61,1994,0
1300,2,2,2,21,2,280,841,2,0,1093,2,48,1064,0,120,1082,0,0,1178,2,80,1153,1
24000,2,1,2,32,-2,28,-3,-2,14,5,-2,0,14,-2,0,0,-2,0,0,-2,0,0,0
8100,1,1,1,54,0,100,2640,0,108,2724,0,90,2815,0,84,2877,0,52,2325,0,0,1620,0
16700,2,1,1,31,-1,14,355,-1,0,14,-2,0,0,-2,1,0,-2,0,1,-2,0,0,0
14500,2,1,1,29,-2,79,13,-2,8,79,-1,114,8,-1,0,114,-1,19,0,-1,17,19,0
14500,1,1,1,36,-1,1968,275,-1,1544,1968,-1,574,1540,-1,684,574,-1,182,684,-1,249,182,0
7300,2,2,1,35,0,803,6634,0,1201,6153,0,801,6322,0,1600,5961,0,400,5432,0,0,4507,0
3300,2,2,1,38,2,128,2505,0,79,2185,0,137,1729,0,0,1294,2,40,895,0,116,820,1
9200,2,1,1,48,-1,30,30,-1,434,30,-1,0,434,0,0,405,0,30,282,-1,0,30,0
5700,2,2,1,34,1,0,5209,2,200,5069,0,440,5125,0,0,5478,2,400,5387,2,0,5688,1
4100,1,3,1,57,-1,16,16,-1,0,16,-1,31,0,-1,0,31,-1,0,0,-2,0,0,1
1300,1,2,2,27,-1,16,16,-1,16,16,-1,58,16,-1,0,58,0,64,29,-1,0,64,0
2000,2,2,2,26,0,200,6515,0,148,6683,0,40,6769,0,26,722,0,27,727,0,26,743,0
10500,2,1,1,34,0,400,2045,0,200,2410,0,400,2545,0,200,2874,0,200,3020,0,400,3146,0
8100,2,2,2,33,0,80,260,0,0,172,0,96,0,-1,56,96,-1,0,56,-1,16,0,0
7200,1,2,2,26,3,240,5189,2,0,5287,2,200,5061,0,400,5056,0,0,5263,2,200,5086,0
7300,2,2,2,35,0,52,569,0,116,588,0,122,693,2,0,525,2,92,0,-1,80,92,0
12900,2,2,1,35,-1,66,123,-1,42,66,-1,163,42,-1,108,163,-1,302,108,-1,143,302,1
11900,1,2,2,33,0,1600,9687,0,1061,11061,0,401,8275,0,365,6796,0,410,6822,0,203,6088,0
400,1,3,1,53,-1,332,71,-1,60,332,0,20,380,0,24,388,0,32,400,0,0,414,0
2900,2,2,1,34,-2,157,61,-2,256,157,-2,0,256,-2,0,0,-2,0,0,-2,0,0,0
6900,1,2,1,47,0,175,3737,0,141,3851,0,149,3893,0,157,3977,0,481,4064,0,0,4467,1
800,2,2,2,33,1,0,567,2,40,499,0,0,268,0,0,0,-2,0,0,-2,0,0,1
3500,2,2,1,36,2,80,1972,2,68,2008,2,88,2031,2,70,2074,2,88,2104,2,80,2151,0
5900,2,2,1,34,0,53,956,0,124,887,-1,0,124,-1,415,-43,-2,0,0,-2,113,0,0
14400,2,2,2,29,0,0,496,0,46,0,-1,47,46,-1,0,47,-1,0,0,-2,0,0,0
8400,2,2,1,50,-1,0,57,-1,14,0,-1,513,14,-1,0,513,-1,4,0,-1,8,4,0
2300,1,1,2,25,-1,31,16,-1,0,31,-1,0,0,-2,15,0,-1,730,15,-1,26,730,1
12700,2,3,2,55,0,11068,7535,0,441,11242,0,440,10468,0,379,10628,0,800,7037,0,400,7559,0
16700,1,4,2,36,1,73,38,-2,46,73,-1,417,45,-1,8,417,0,22,312,0,0,0,0
7300,1,1,1,33,-1,34,44,-1,40,34,0,0,59,0,30,15,-1,44,30,-1,15,44,1
7900,2,1,2,29,0,240,7273,0,280,7420,0,240,7639,0,240,7752,0,216,7637,0,216,7447,0
2000,2,2,2,55,0,45,185,0,245,193,0,12,400,0,13,374,0,80,349,0,20,389,1
2100,2,2,2,22,2,68,825,0,104,880,0,0,957,2,80,929,2,0,994,2,88,972,1
2000,1,3,2,38,0,70,2028,0,61,2001,0,123,1478,0,828,1180,-1,27,786,0,26,803,0
15900,2,2,1,46,-1,506,363,-1,615,506,-1,590,615,-1,1794,590,-1,265,1794,-1,252,265,0
2400,1,2,1,59,0,124,2385,0,120,1912,0,200,1405,0,80,1367,0,160,1088,0,121,1061,0
10500,2,3,2,35,0,40,303,0,111,143,-2,1,111,-2,0,-1,-2,484,-1,-1,81,483,0
3100,2,2,1,27,1,0,159,2,88,64,2,0,150,2,0,80,2,84,0,-1,0,84,1
4300,2,1,2,33,0,76,1234,0,240,1278,0,0,1482,2,320,1452,2,0,1712,2,200,1535,0
3100,2,1,1,25,0,136,3176,0,120,3096,0,201,3138,0,340,1921,0,0,2095,2,160,1990,0
2100,2,3,2,44,2,205,14,-1,71,201,-1,232,71,-1,16,232,-1,31,16,-1,0,31,0
4900,2,2,2,34,1,39,0,-1,0,39,2,78,8,-1,0,70,3,0,58,2,38,21,1
6300,1,1,1,40,0,152,2796,0,153,2879,0,116,2960,0,352,3003,0,0,3299,3,0,3239,0
6800,2,3,2,26,2,102,2559,2,0,2545,2,140,2079,0,120,3608,0,80,2019,0,120,1931,0
3200,2,2,2,28,0,112,3188,0,96,3127,0,80,2743,0,80,2012,0,68,1771,0,80,1780,0
400,2,2,2,20,2,156,272,2,0,416,3,0,404,2,12,391,0,87,337,0,107,829,1
400,1,3,1,28,1,62,169,5,169,277,6,207,212,9,33,60,5,3,138,7,2,5,1
10300,2,2,2,27,0,280,6574,0,205,6570,0,80,6325,0,30,2495,-1,201,30,-1,2193,-1829,0
700,2,3,2,47,1,0,652,2,120,629,0,64,727,0,64,766,0,72,806,0,40,818,1
5600,2,2,2,25,-1,265,909,-1,0,265,-1,0,-21,-2,149,-53,-1,0,85,0,0,64,0
8100,2,1,2,28,-1,448,644,-1,466,447,-1,377,466,-1,389,377,-1,443,389,-1,319,443,0
2100,1,2,1,30,0,80,1565,0,68,1619,0,72,1649,0,64,1693,0,80,1729,0,80,1781,0
1900,2,2,2,53,0,80,1350,0,56,920,0,80,634,0,200,673,0,40,585,0,40,616,1
10400,2,2,2,46,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
8100,2,1,2,27,-2,18,95,-2,1338,18,-2,86,1338,-2,39,86,-2,83,39,-2,300,83,0
3200,2,2,2,38,0,800,1357,0,96,2035,0,80,2071,0,84,2097,0,100,2144,0,80,2012,0
14400,2,2,1,49,-1,145,16,-1,306,145,-1,2256,306,-1,0,2256,0,0,1755,0,485,873,0
4500,2,2,1,36,-1,50,50,-1,60,50,-1,90,60,0,0,100,0,107,50,-1,0,107,0
2000,1,2,1,37,0,80,1101,0,57,1155,0,46,1180,0,48,1157,0,40,1181,0,40,1173,0
9700,2,1,1,42,0,260,4100,0,260,4231,0,540,4363,2,92,4769,3,80,4726,3,0,4721,0
1100,2,2,3,23,0,93,317,-1,880,93,0,40,897,0,40,818,0,40,559,0,40,595,0
6000,1,1,2,39,-2,0,5,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
5700,1,2,2,42,0,162,5158,0,280,4267,0,94,4054,0,305,3497,0,110,3551,0,95,3275,0
1900,2,2,1,38,-1,24,24,-1,37,24,-1,26,37,-1,26,26,-1,26,26,-1,26,26,0
16700,2,2,1,34,0,66,6339,0,57,1765,0,40,1297,0,0,753,0,843,0,-1,9142,843,1
12700,2,2,1,33,-1,328,7096,0,175,7285,0,720,4074,0,160,3699,0,103,3811,0,200,3101,0
2100,1,2,1,37,0,80,944,0,72,997,0,0,1031,0,0,0,-2,0,0,-2,0,0,0
6500,2,2,2,30,0,200,3387,0,200,3532,0,800,3671,0,200,4332,0,216,4127,0,244,4187,0
7100,1,5,2,77,9,1255,3076,8,4370,5231,7,1782,6857,8,32,42,7,414,2264,0,536,2013,0
5900,2,1,1,32,-1,0,136,2,71,64,-1,64,71,-1,0,64,-1,467,0,-1,0,467,0
3200,2,2,2,26,0,176,1895,0,60,1981,2,60,1938,2,70,1838,0,72,1866,0,84,1845,1
11200,1,2,2,31,0,322,8191,0,240,7548,0,203,7410,0,200,7534,0,201,7191,0,200,6682,0
5900,2,2,1,36,-2,48,44,-2,40,88,-2,2000,120,-2,44,29,-2,0,44,-2,0,0,0
5100,2,1,1,34,0,170,948,0,174,1089,0,336,1232,0,50,1545,0,1389,1570,0,208,2919,0
3300,2,2,1,30,-2,95,140,-2,120,95,-2,11,120,-2,0,11,-2,62,0,-2,128,62,0
500,1,2,2,31,0,46,361,0,48,401,0,48,403,0,14,404,0,14,379,0,16,387,1
4500,2,1,1,27,0,464,4379,0,170,4429,0,173,4445,0,448,4273,0,0,3389,2,120,3316,0
7200,1,1,2,32,0,121,2538,0,123,2187,0,122,2134,0,46,1655,0,121,1305,0,1,762,0
2900,2,3,1,59,2,148,2751,2,104,2831,2,0,2865,2,200,2738,2,0,2888,2,104,2811,1
15600,2,1,2,31,0,1000,3598,0,1405,4318,0,800,2413,0,480,2231,0,300,2633,0,600,2887,0
300,1,3,2,21,0,52,311,0,53,336,0,43,378,0,8,377,0,15,214,0,0,211,0
4400,2,2,1,45,-1,86,96,-1,86,86,-1,69,86,-1,4304,69,-1,200,4304,0,140,4318,0
1200,2,2,2,24,0,60,631,0,40,643,0,0,245,0,0,0,-2,0,0,-2,0,0,0
8100,1,2,2,32,0,52,248,0,40,106,0,20,137,0,20,157,0,40,170,0,40,203,1
8300,2,1,1,51,0,440,7209,0,320,7457,0,280,6785,0,320,6892,0,320,7097,0,360,7296,0
1900,1,3,2,34,1,0,2054,2,86,2009,0,80,2001,0,172,2020,0,0,2083,2,82,2045,0
12000,2,1,2,24,0,315,11742,0,201,11657,-1,200,150,-1,401,134,0,119,427,-1,475,119,0
11600,1,2,2,42,0,204,4974,0,100,4464,0,60,2322,0,80,153,-1,0,53,-1,53,0,0
17100,2,1,2,32,-1,289,88,-1,189,287,-1,81,188,-1,1671,81,-1,1044,1663,-1,1489,1039,0
2400,2,2,2,23,1,0,2395,2,150,2325,0,64,1005,0,35,844,0,36,636,0,34,670,0
12100,2,3,1,28,-1,602,484,-1,1020,601,0,240,1036,0,159,657,-1,88,159,-1,0,88,0
13200,1,1,1,57,-1,22,127,-1,229,-8,-1,0,137,-1,0,0,-2,30,0,-1,32,30,0
12000,2,2,2,33,0,320,7709,0,320,7788,0,200,7539,0,161,7564,0,182,7168,0,800,3491,0
9900,2,1,1,40,0,241,7856,0,600,7295,0,400,7642,0,449,7976,0,213,8280,0,127,6704,0
6100,2,2,2,38,0,148,3051,0,160,3152,0,120,2698,0,120,2749,0,120,2823,0,160,2891,0
6500,2,3,1,30,0,100,1546,0,75,1558,0,80,1591,0,120,1603,0,56,1506,0,200,1531,0
9200,1,1,2,28,2,495,19,-1,0,495,-1,0,0,-2,0,0,-2,15,0,-1,0,15,0
7100,1,2,2,45,0,300,6569,0,236,6763,0,240,6873,0,280,6401,0,280,6589,0,200,6049,0
8100,2,2,1,30,-1,127,124,-1,0,127,-1,130,0,-1,0,130,-1,20,0,-1,0,20,0
900,1,3,2,22,3,40,634,3,64,651,2,32,693,2,32,702,2,28,710,2,32,721,1
2300,2,2,1,38,0,65,2025,0,57,2008,0,1257,783,-1,39,1161,0,40,1110,0,62,1110,0
2900,1,1,2,31,1,0,2851,2,116,2696,0,40,2530,0,800,927,0,64,1644,0,80,1681,1
5700,1,2,2,35,0,141,3783,0,121,3708,0,116,3508,0,120,3211,0,120,3203,0,124,3270,0
9200,2,3,1,38,1,1,9285,2,360,9003,0,361,8891,0,301,8915,0,321,8835,0,324,8860,0
5500,2,2,1,32,1,317,0,-1,80,317,0,80,291,0,40,343,0,80,378,0,40,446,0
500,1,1,2,25,2,0,353,2,60,302,0,80,331,0,28,383,0,60,371,0,0,404,1
5100,2,2,2,25,-2,48,27,-2,52,41,-2,39,52,-2,68,22,-2,2422,-11,-1,200,2206,1
3100,1,1,1,47,0,80,1959,0,71,1994,0,69,2031,0,160,1829,0,348,1960,0,0,2251,0
2100,2,2,2,32,0,56,677,0,52,710,0,27,750,0,28,765,0,29,781,0,28,797,0
6700,2,3,1,40,0,85,2784,0,109,2460,0,160,2332,0,87,2414,0,90,2447,0,90,2484,0
10500,2,1,2,37,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
20100,1,1,1,56,3,0,198,2,0,198,2,0,198,2,0,198,2,0,198,2,0,198,1
11100,1,1,2,29,-1,363,20,-1,0,363,2,399,186,-1,320,399,0,381,719,-1,31,379,0
1300,2,2,2,23,0,80,1138,0,56,1046,0,0,1068,0,20,1014,0,0,704,0,62,-31,0
1200,2,2,1,23,2,69,1221,2,0,1143,2,49,569,0,40,568,0,40,282,0,0,319,1
2500,1,1,2,28,-1,11,11,-1,11,11,-1,11,11,-1,11,11,-1,11,11,-1,0,11,1
9500,1,2,1,45,0,357,9515,0,188,9690,0,74,4062,0,5602,1211,0,210,6747,0,212,6873,0
2000,2,3,2,59,1,0,1909,2,88,1837,0,144,1882,0,0,1967,2,71,1900,0,69,1939,1
2300,2,2,2,28,0,460,292,-1,1580,459,-1,75,1580,0,56,1586,0,80,1527,0,52,1461,0
5700,2,1,1,44,-1,19,92,-1,19,19,-1,40,19,-1,0,40,0,40,21,0,39,41,0
2700,2,1,2,24,0,80,1889,0,200,1937,0,76,2106,2,0,2124,2,184,2066,2,0,2216,0
2100,1,1,2,28,2,92,167,2,0,206,2,28,147,-1,0,24,2,92,18,2,0,108,1
2400,1,3,2,29,2,160,1234,2,0,1373,2,120,1340,0,120,1425,0,80,1521,0,120,1570,0
8100,2,2,1,29,0,288,6289,0,236,6413,0,240,6486,0,241,6617,0,257,6749,0,252,6897,0
6900,2,2,1,36,2,100,601,2,60,671,2,0,708,2,60,685,2,40,728,2,0,750,1
1300,2,1,2,26,1,40,1180,2,141,1188,2,0,1229,2,46,1112,0,48,1128,0,60,1152,0
6900,1,3,1,45,-1,72,72,-1,72,72,-1,72,72,-1,144,72,-1,0,144,0,72,72,1
15200,2,2,1,28,0,532,15394,0,611,14397,0,341,13990,0,173,11859,0,12683,7734,-1,476,12440,0
17200,2,1,1,33,-1,184,206,-1,449,184,-1,61,447,-1,396,61,-1,408,394,-1,237,407,0
12800,1,1,2,30,0,103,1870,0,394,1257,0,988,1345,-1,241,942,-1,173,376,-1,181,172,0
12700,1,1,2,27,0,377,9036,0,248,8380,0,252,6813,0,260,6952,0,264,7097,0,256,7240,0
6300,1,4,2,24,-2,650,112,-1,346,647,-1,800,345,0,2,1009,0,0,849,0,0,23,0
3500,2,3,2,24,0,51,588,0,51,629,0,40,669,0,38,698,0,26,719,0,40,727,0
1900,2,3,1,60,0,0,1688,0,0,0,-2,0,0,-2,635,0,-1,40,635,0,32,665,0
10400,2,1,2,28,-2,118,36,-2,162,111,-2,39,162,-2,39,39,-2,18,39,-2,84,18,1
800,1,1,1,54,0,80,425,0,200,485,0,120,675,0,28,785,0,40,801,0,80,732,0
8800,1,1,2,30,0,200,210,0,122,235,0,141,348,0,215,163,-1,1,215,0,0,162,0
3200,1,1,2,58,0,136,3564,0,119,3342,0,60,3394,0,200,2535,0,200,813,0,200,950,1
1300,2,2,1,33,2,80,715,2,65,772,2,0,813,2,64,788,2,0,827,2,45,808,1
9600,1,2,1,33,2,92,2420,0,87,1652,-1,0,87,2,0,47,2,100,-1,-1,0,99,1
